nthreads nrows ncols nnz min med mean max
1 1000000 1000000 4994964 3.164013964 3.180246244 3.1816550448460004 3.196552592
2 1000000 1000000 4994964 2.269569501 2.490580129 2.481856969202 2.553257231
3 1000000 1000000 4994964 2.386878406 2.4929832905 2.484321529271 2.653621138
4 1000000 1000000 4994964 2.23801508 2.510714724 2.511866112864 2.669585122
5 1000000 1000000 4994964 2.162798526 2.1840222155 2.263638639642 2.632843773
6 1000000 1000000 4994964 2.15304249 2.259629453 2.2701129762509997 2.529969102
7 1000000 1000000 4994964 2.064981747 2.2960086315 2.250572270548 2.657726833
8 1000000 1000000 4994964 2.121699579 2.167531613 2.1693215353779998 2.424735429
9 1000000 1000000 4994964 2.069347064 2.2354449415 2.20244162864 2.371938949
10 1000000 1000000 4994964 2.11311856 2.1442069 2.144201219171 2.228396103
11 1000000 1000000 4994964 2.031901659 2.048210843 2.049978849592 2.236301299
12 1000000 1000000 4994964 2.078326562 2.112867725 2.112798152539 2.323083667
13 1000000 1000000 4994964 2.027285062 2.138727434 2.130665964217 2.243239984
14 1000000 1000000 4994964 2.069713987 2.100540528 2.117094419803 2.206124836
15 1000000 1000000 4994964 2.001863333 2.070560297 2.09938134835 2.311492347
16 1000000 1000000 4994964 2.077193769 2.146167627 2.145507131975 2.219265131
17 1000000 1000000 4994964 2.055252941 2.200236103 2.183583745801 2.322365908
18 1000000 1000000 4994964 2.09573094 2.15960685 2.1566282410679998 2.254667763
19 1000000 1000000 4994964 2.08584259 2.1971259105 2.1927091716589997 2.3292411
20 1000000 1000000 4994964 2.032419047 2.1435384425 2.14160445337 2.205846977
21 1000000 1000000 4994964 2.076263898 2.125980917 2.13635883717 2.406299034
22 1000000 1000000 4994964 2.128053315 2.1851146035 2.17939638163 2.226579377
23 1000000 1000000 4994964 2.078834531 2.120689026 2.137260132291 2.214974546
24 1000000 1000000 4994964 2.128465698 2.156513819 2.154167600343 2.226088236
25 1000000 1000000 4994964 2.094895867 2.1291996985 2.126236529737 2.28284972
26 1000000 1000000 4994964 2.116530606 2.154391454 2.155136221541 2.406297108
27 1000000 1000000 4994964 2.124895281 2.203831761 2.2017872047119997 2.62103476
28 1000000 1000000 4994964 2.131992496 2.178430947 2.179876757536 2.622127792
29 1000000 1000000 4994964 2.092448137 2.163319163 2.159801898966 2.424378519
30 1000000 1000000 4994964 2.11898113 2.1702775485 2.167907773975 2.503690982
31 1000000 1000000 4994964 2.119606304 2.164662758 2.179138505965 2.590684058
32 1000000 1000000 4994964 2.110048936 2.160426756 2.164801473803 2.27259356
