nthreads nrows ncols nnz min med mean max
1 1000000 1000000 4994964 2.788556458 2.792163767 2.7941009040890004 2.810362869
2 1000000 1000000 4994964 1.613485857 1.7714507425 1.75078143292 1.799927354
3 1000000 1000000 4994964 1.261505494 1.3091864815 1.323883318874 1.425328297
4 1000000 1000000 4994964 1.116545072 1.1269405685 1.127240944131 1.149583206
5 1000000 1000000 4994964 0.991377923 0.9999507415 1.000073097644 1.020852857
6 1000000 1000000 4994964 0.939214759 0.950725965 0.95081188339 0.996358337
7 1000000 1000000 4994964 0.877625957 0.928817716 0.928200760766 0.993414788
8 1000000 1000000 4994964 0.785311574 0.882669229 0.893086640478 0.93482509
9 1000000 1000000 4994964 0.791621654 0.8657295255 0.8675328394780001 0.939595122
10 1000000 1000000 4994964 0.810114865 0.8742228925 0.864834547062 0.887185713
11 1000000 1000000 4994964 0.7838274 0.8398616495 0.838907687353 0.862467183
12 1000000 1000000 4994964 0.793102764 0.828966244 0.83265983489 0.863373482
13 1000000 1000000 4994964 0.774470958 0.7965226965 0.7977188070650001 0.849897568
14 1000000 1000000 4994964 0.768278776 0.8323900395 0.831043920868 0.915140971
15 1000000 1000000 4994964 0.748222247 0.790146923 0.798182093773 0.856290787
16 1000000 1000000 4994964 0.757590234 0.7971995505 0.80249421303 0.876179661
17 1000000 1000000 4994964 0.772605453 0.8198260625 0.8152923103940001 0.84707349
18 1000000 1000000 4994964 0.748778917 0.836076421 0.8412907905679999 0.944282349
19 1000000 1000000 4994964 0.778216459 0.8160912715 0.818652491764 0.880299595
20 1000000 1000000 4994964 0.762858879 0.824437242 0.820482623829 0.865175936
21 1000000 1000000 4994964 0.776598539 0.8473674965 0.852635040905 0.928084526
22 1000000 1000000 4994964 0.780980292 0.872186714 0.8707820693680001 0.950612169
23 1000000 1000000 4994964 0.80423202 0.842476739 0.8448633177510001 0.897115171
24 1000000 1000000 4994964 0.742726771 0.853065557 0.843670557312 0.921749866
25 1000000 1000000 4994964 0.805584488 0.8345056765 0.847383757313 0.959160122
26 1000000 1000000 4994964 0.79054603 0.897853135 0.900391492266 1.268913169
27 1000000 1000000 4994964 0.756817811 0.847605769 0.863510513028 1.289194456
28 1000000 1000000 4994964 0.762289758 0.8078241395 0.811533707247 0.937759422
29 1000000 1000000 4994964 0.773335033 0.8290267135 0.828545432388 0.907754202
30 1000000 1000000 4994964 0.791639408 0.829627157 0.830855734222 0.941464197
31 1000000 1000000 4994964 0.783029067 0.839165248 0.842055364555 0.933322313
32 1000000 1000000 4994964 0.820888167 0.852940141 0.856136128442 1.062624288
