nthreads nrows ncols nnz min med mean max
1 10000000 10000000 49984105 0.510976343 0.51452246 0.51506233826 0.523498804
2 10000000 10000000 49984105 0.510716043 0.515042499 0.5153714818999999 0.52302138
3 10000000 10000000 49984105 0.518060486 0.5215112275 0.5220396938299999 0.530359684
4 10000000 10000000 49984105 0.52415803 0.5268627685 0.5273681342900001 0.535761153
5 10000000 10000000 49984105 0.524323306 0.5277855005 0.52810342542 0.534581504
6 10000000 10000000 49984105 0.528189877 0.53118358 0.53166594655 0.540226188
7 10000000 10000000 49984105 0.513155701 0.5162919555 0.51677907482 0.52466759
8 10000000 10000000 49984105 0.517379358 0.5219881405 0.52243064853 0.530285537
9 10000000 10000000 49984105 0.519510105 0.522134152 0.5226699488000001 0.529040962
10 10000000 10000000 49984105 0.512953431 0.51549231 0.5160583453600001 0.525576171
11 10000000 10000000 49984105 0.511825309 0.5152497175 0.51564041483 0.522419725
12 10000000 10000000 49984105 0.519108159 0.5220962515 0.52255546602 0.530424133
13 10000000 10000000 49984105 0.519194102 0.522404 0.52287285609 0.529957523
14 10000000 10000000 49984105 0.509900842 0.514356033 0.51493337414 0.524148905
15 10000000 10000000 49984105 0.523945453 0.52785974 0.52835986305 0.536407008
16 10000000 10000000 49984105 0.521374712 0.5249043085 0.52547837323 0.532914182
17 10000000 10000000 49984105 0.518573086 0.5226387975 0.5230510244 0.531232331
18 10000000 10000000 49984105 0.518202522 0.5217382 0.5220860851 0.529224368
19 10000000 10000000 49984105 0.519239817 0.522365866 0.52293080364 0.531782906
20 10000000 10000000 49984105 0.52367975 0.52674277 0.52711304867 0.535224276
21 10000000 10000000 49984105 0.529393316 0.5329139995 0.5334123668 0.544075279
22 10000000 10000000 49984105 0.519838777 0.5234135205 0.52387522966 0.53129421
23 10000000 10000000 49984105 0.518595244 0.522152827 0.52248868603 0.529872846
24 10000000 10000000 49984105 0.525122748 0.528648709 0.52920017564 0.537172039
25 10000000 10000000 49984105 0.512743115 0.5169754185 0.51744377049 0.525212359
26 10000000 10000000 49984105 0.519037124 0.522900824 0.52335511956 0.530778632
27 10000000 10000000 49984105 0.52200423 0.524910016 0.52547329449 0.532454442
28 10000000 10000000 49984105 0.526719538 0.52948841 0.53000091293 0.537448032
29 10000000 10000000 49984105 0.51203624 0.5154099305 0.51580433775 0.523227314
30 10000000 10000000 49984105 0.520363537 0.524819884 0.5251956419 0.532664426
31 10000000 10000000 49984105 0.527494964 0.5300967225 0.53072820931 0.537642018
32 10000000 10000000 49984105 0.518551998 0.522282349 0.52265707773 0.532737891
