nthreads nrows ncols nnz min med mean max
1 10000000 10000000 49984105 58.790377726 58.8271218965 58.832474471510004 58.903626838
2 10000000 10000000 49984105 44.245844681 44.4425408405 44.45133613205 44.656844957
3 10000000 10000000 49984105 41.343563684 41.502017464 41.49915320877 41.77678677
4 10000000 10000000 49984105 39.113242675 39.242908561 39.26064873227 39.530153069
5 10000000 10000000 49984105 37.661040127 37.859257012 37.897340197949994 39.246667829
6 10000000 10000000 49984105 37.538664206 37.7817437295 37.77278773689 38.064201515
7 10000000 10000000 49984105 36.81686849 37.170642679 37.28598986028 39.225884431
8 10000000 10000000 49984105 36.546251145 36.8724348915 36.8422313569 37.006258588
9 10000000 10000000 49984105 35.736864737 35.9166764115 35.92577494622 36.182110805
10 10000000 10000000 49984105 35.337517536 35.688565537 35.84100586208999 39.016596804
11 10000000 10000000 49984105 36.373367129 36.796766222 36.78240576652 37.145935961
12 10000000 10000000 49984105 35.713852655 36.2088077795 36.19880077907 36.634363371
13 10000000 10000000 49984105 36.050799245 36.6027837545 36.56632862114 36.930281308
14 10000000 10000000 49984105 35.708799194 36.208864042 36.19913043555 38.148665521
15 10000000 10000000 49984105 35.034756652 35.506253916 35.49082265665 35.819435332
16 10000000 10000000 49984105 35.832360343 36.38897505 36.37430808099 36.984161687
17 10000000 10000000 49984105 35.701524064 36.4021370825 36.337114959519994 38.484296271
18 10000000 10000000 49984105 35.378782906 36.008583011 36.00321852753 36.446343023
19 10000000 10000000 49984105 36.095986913 36.554738084 36.53276424816001 36.85053277
20 10000000 10000000 49984105 35.558186905 36.085309039 36.178281298230004 39.643516761
21 10000000 10000000 49984105 35.026732908 35.671021468 35.62015823284 35.900035107
22 10000000 10000000 49984105 34.687151497 35.253839639 35.23362551073 35.532998639
23 10000000 10000000 49984105 35.606872332 36.0307519165 36.003412236550005 36.315869622
24 10000000 10000000 49984105 35.406707625 35.8933532455 35.90003851438 36.23339624
25 10000000 10000000 49984105 35.450058015 35.9171185535 35.912477243519994 36.754831135
26 10000000 10000000 49984105 34.826677541 35.3754618135 35.39436289798 39.139403193
27 10000000 10000000 49984105 35.364327214 35.966434324 35.98022977428 38.11941066
28 10000000 10000000 49984105 36.059375927 36.5108121405 36.54687128975 38.568832999
29 10000000 10000000 49984105 35.350074422 35.6352105215 35.66011243197 37.511204643
30 10000000 10000000 49984105 35.007988422 35.5135012905 35.470341964730004 35.840840996
31 10000000 10000000 49984105 34.735405492 35.27128105 35.253881600739994 35.551565351
32 10000000 10000000 49984105 34.539733141 35.1400998865 35.08989450724 35.54000938
