nthreads nrows ncols nnz min med mean max
1 10000000 10000000 49984105 50.358735021 52.4857559255 52.59629881558 55.019577005
2 10000000 10000000 49984105 41.912910411 44.4463955575 44.5601680214 53.279682418
3 10000000 10000000 49984105 39.367631523 41.857808514 41.86689218927 44.509995576
4 10000000 10000000 49984105 38.89474888 41.339167836 41.180391512620005 44.89079615
5 10000000 10000000 49984105 37.824441818 39.7574197225 39.81378787215 41.927049654
6 10000000 10000000 49984105 36.314423782 38.99177758 39.04679167938 42.056798104
7 10000000 10000000 49984105 36.535260504 38.359638381 38.29833145898 40.084900569
8 10000000 10000000 49984105 36.762490819 38.6276487405 38.71315837745 41.127909322
9 10000000 10000000 49984105 36.230877612 38.3626743675 38.64541879958 42.733822384
10 10000000 10000000 49984105 35.049499766 37.354622922 41.18913927791 73.310458835
11 10000000 10000000 49984105 35.668777258 38.004095404 38.271900116089995 41.283069074
12 10000000 10000000 49984105 35.878614787 38.090362369 38.15912586217 40.7514199
13 10000000 10000000 49984105 35.528487397 37.956039041 37.97528347158 42.538297798
14 10000000 10000000 49984105 34.988439251 37.592790301 37.667086293269996 41.091610363
15 10000000 10000000 49984105 35.513200018 37.595525688 37.33009649709 38.677299315
16 10000000 10000000 49984105 35.021826871 37.1589815005 36.93204187466 38.548774554
17 10000000 10000000 49984105 35.282239162 37.4292655605 37.30241718316 39.772401077
18 10000000 10000000 49984105 35.66476459 37.9035209445 37.84403349195 40.472555876
19 10000000 10000000 49984105 35.282770065 37.091712387 37.15511357471 39.34085555
20 10000000 10000000 49984105 35.794546837 37.8512789725 37.98985839375 43.323961732
21 10000000 10000000 49984105 34.693542988 36.664023655 40.70295570595 70.162476135
22 10000000 10000000 49984105 35.065710665 37.1492666465 37.27367571148 42.843917429
23 10000000 10000000 49984105 35.736481754 37.7029439525 38.02249541783 51.246204056
24 10000000 10000000 49984105 35.876239573 37.597858479 37.31566976880001 38.308522682
25 10000000 10000000 49984105 36.014595127 38.012340168 37.805849755779995 40.880457031
26 10000000 10000000 49984105 36.453510487 38.4945867605 38.22542898127 39.349824192
27 10000000 10000000 49984105 36.319357535 38.2364001795 37.99078516966 39.087476874
28 10000000 10000000 49984105 35.73989339 37.581195345 37.37736716668 38.481772875
29 10000000 10000000 49984105 36.240267609 38.2102665615 37.927459534339995 38.974743782
30 10000000 10000000 49984105 36.059226992 38.0713159465 37.83881782546 39.17012387
31 10000000 10000000 49984105 36.282441109 38.230166102 38.02622278087 39.160356634
32 10000000 10000000 49984105 35.23359261 37.298549603 37.11185602493 38.428872157
