nthreads nrows ncols nnz min med mean max
1 1000000 1000000 4994964 4.249774261 4.2934895705 4.2849220820100005 4.302021166
2 1000000 1000000 4994964 3.001430831 3.015062308 3.01475419829 3.031858727
3 1000000 1000000 4994964 2.81907081 2.8306639945 2.83157866115 2.868019896
4 1000000 1000000 4994964 2.596600791 2.6049654615 2.6051262530100003 2.620965122
5 1000000 1000000 4994964 2.422485109 2.4300341025 2.4302775999299997 2.442492966
6 1000000 1000000 4994964 2.436655545 2.448009666 2.4483729960500002 2.463041419
7 1000000 1000000 4994964 2.390434364 2.3986985175 2.39894485865 2.408689307
8 1000000 1000000 4994964 2.407230476 2.4293591555 2.42801188849 2.440522002
9 1000000 1000000 4994964 2.358411655 2.383840639 2.3840085333000003 2.40327632
10 1000000 1000000 4994964 2.32183549 2.351300525 2.35748782548 2.408286402
11 1000000 1000000 4994964 2.30426845 2.3166946285 2.31687935221 2.326174312
12 1000000 1000000 4994964 2.319146052 2.332267418 2.3321684305700003 2.351220713
13 1000000 1000000 4994964 2.279474259 2.2931427 2.29525369914 2.322694383
14 1000000 1000000 4994964 2.337087102 2.369894756 2.36958984727 2.380844973
15 1000000 1000000 4994964 2.332428247 2.3680898795 2.36749604571 2.383992962
16 1000000 1000000 4994964 2.255067556 2.3180897565 2.3184969632600003 2.337544731
17 1000000 1000000 4994964 2.283541326 2.342566505 2.33418535844 2.387325787
18 1000000 1000000 4994964 2.306807105 2.383376799 2.38007924723 2.408521813
19 1000000 1000000 4994964 2.268578618 2.3425645295 2.34159919415 2.358080559
20 1000000 1000000 4994964 2.290440754 2.3536326055 2.35280306778 2.369358643
21 1000000 1000000 4994964 2.281827953 2.3169889435 2.31778790608 2.369656233
22 1000000 1000000 4994964 2.314742567 2.327787051 2.32763697762 2.338529057
23 1000000 1000000 4994964 2.285798425 2.297819725 2.29772281243 2.307107917
24 1000000 1000000 4994964 2.255176421 2.3041692735 2.30322618596 2.311628843
25 1000000 1000000 4994964 2.289641257 2.3104547 2.31274064592 2.468291123
26 1000000 1000000 4994964 2.310281721 2.3489732285 2.3501961380300003 2.393214161
27 1000000 1000000 4994964 2.286563836 2.3229734685 2.32330753941 2.337276489
28 1000000 1000000 4994964 2.322097894 2.3404532955 2.34627749877 2.541333935
29 1000000 1000000 4994964 2.296291969 2.3388635825 2.3629713676399997 2.559111414
30 1000000 1000000 4994964 2.289694623 2.3256919375 2.3223119265 2.341609019
31 1000000 1000000 4994964 2.272787479 2.3440378945 2.3648948539499997 2.586225286
32 1000000 1000000 4994964 2.33137765 2.3478145235 2.35301297553 2.385233517
