nthreads nrows ncols nnz min med mean max
1 1000000 1000000 4994964 3.246387457 3.273228673 3.2713137554 3.286490477
2 1000000 1000000 4994964 2.753534994 2.775384226 2.76881985936 2.786702968
3 1000000 1000000 4994964 3.08365681 3.0925793435 3.09884816979 3.172292524
4 1000000 1000000 4994964 3.225523922 3.2469224575 3.25051960163 3.349788847
5 1000000 1000000 4994964 2.995900123 3.006748033 3.00865073826 3.054450339
6 1000000 1000000 4994964 3.091507901 3.1003765145 3.1028839093 3.160461277
7 1000000 1000000 4994964 2.971000603 2.980351654 2.9829379508400002 3.060690461
8 1000000 1000000 4994964 3.036094783 3.062053856 3.06376041631 3.109448335
9 1000000 1000000 4994964 2.977877246 2.982222627 2.9831388746100003 3.00958196
10 1000000 1000000 4994964 3.040393012 3.06232821 3.0652480527600003 3.127836249
11 1000000 1000000 4994964 2.995477536 3.003431419 3.0272090348600003 3.14476398
12 1000000 1000000 4994964 3.004353692 3.0567177515 3.05951478724 3.107362559
13 1000000 1000000 4994964 2.998055049 3.005688177 3.00654947393 3.049468061
14 1000000 1000000 4994964 3.016782765 3.028442494 3.03028036748 3.152633672
15 1000000 1000000 4994964 2.999398149 3.0056558945 3.00681418632 3.050967428
16 1000000 1000000 4994964 3.092337693 3.1046739845 3.10582209005 3.159913416
17 1000000 1000000 4994964 3.033800202 3.0412587625 3.04398341506 3.128419474
18 1000000 1000000 4994964 3.076951416 3.0836168545 3.0845386543099997 3.128246601
19 1000000 1000000 4994964 3.071910444 3.093626583 3.0969135827399996 3.170937207
20 1000000 1000000 4994964 3.111639599 3.1313797775 3.13241739555 3.171880036
21 1000000 1000000 4994964 3.059939505 3.0753495675 3.08290464002 3.158840657
22 1000000 1000000 4994964 3.052484014 3.0910058405 3.09095123881 3.107729697
23 1000000 1000000 4994964 3.050886959 3.0745797295 3.09438083958 3.137715826
24 1000000 1000000 4994964 3.08319485 3.09938998 3.0994119503000004 3.119435409
25 1000000 1000000 4994964 3.058018236 3.086882683 3.0872324836 3.123371242
26 1000000 1000000 4994964 3.150048697 3.1620478585 3.1631379281500003 3.189774057
27 1000000 1000000 4994964 3.097799848 3.105386791 3.10696271126 3.141066696
28 1000000 1000000 4994964 3.1211298 3.152894361 3.1552192998299997 3.172428988
29 1000000 1000000 4994964 3.142261889 3.165249276 3.1649716572899997 3.17889341
30 1000000 1000000 4994964 3.087878176 3.1227275 3.12322258329 3.158302577
31 1000000 1000000 4994964 3.169417924 3.243584186 3.23906498815 3.259970824
32 1000000 1000000 4994964 3.130249159 3.1751480875 3.17437273614 3.193535954
