nthreads nrows ncols nnz min med mean max
1 1000000 1000000 4994964 5.826086966 5.84898823 5.846144644408 5.868612199
2 1000000 1000000 4994964 3.267756727 3.440883588 3.436465371045 3.504505204
3 1000000 1000000 4994964 2.631771216 2.653036127 2.654656712497 2.701528533
4 1000000 1000000 4994964 2.192011401 2.282441657 2.278012384583 2.372021503
5 1000000 1000000 4994964 1.88815479 1.9038240455 1.904841087963 1.93595816
6 1000000 1000000 4994964 1.609707763 1.7785643275 1.774879168445 1.834931499
7 1000000 1000000 4994964 1.599022887 1.62983314 1.630793550786 1.677483973
8 1000000 1000000 4994964 1.409829528 1.510123818 1.5092241288919999 1.640548282
9 1000000 1000000 4994964 1.443775764 1.478623593 1.484863484391 1.550255231
10 1000000 1000000 4994964 1.364696863 1.426005247 1.427212903927 1.552373352
11 1000000 1000000 4994964 1.313120107 1.3618704885 1.364051158641 1.46133512
12 1000000 1000000 4994964 1.282624125 1.336440183 1.332930084689 1.456860057
13 1000000 1000000 4994964 1.269691075 1.311419117 1.311616302156 1.364323345
14 1000000 1000000 4994964 1.309992205 1.3785566115 1.376180415636 1.438109517
15 1000000 1000000 4994964 1.275720855 1.32604459 1.324813842247 1.378050065
16 1000000 1000000 4994964 1.206750745 1.249860814 1.256785388435 1.382299017
17 1000000 1000000 4994964 1.215872712 1.2440651425 1.243042461374 1.368667848
18 1000000 1000000 4994964 1.215813004 1.2897905265 1.289333551658 1.404296332
19 1000000 1000000 4994964 1.273216376 1.337700585 1.3397810901040001 1.399283427
20 1000000 1000000 4994964 1.278203352 1.3440316975 1.347495131848 1.430170245
21 1000000 1000000 4994964 1.194982803 1.2677447705 1.2722305578 1.410885044
22 1000000 1000000 4994964 1.222275076 1.2849450735 1.286396791316 1.436046204
23 1000000 1000000 4994964 1.230071142 1.2878683255 1.2931497958640001 1.549342462
24 1000000 1000000 4994964 1.233511024 1.2862594235 1.2958921964249999 1.497088485
25 1000000 1000000 4994964 1.228087396 1.277481845 1.2861883643399998 1.450419595
26 1000000 1000000 4994964 1.164392881 1.2796203185 1.278532428156 1.43326638
27 1000000 1000000 4994964 1.213856264 1.276745578 1.2804437308780001 1.381844598
28 1000000 1000000 4994964 1.233998279 1.3113294155 1.313399873269 1.453093794
29 1000000 1000000 4994964 1.21214596 1.2792246345 1.286941274235 1.527508999
30 1000000 1000000 4994964 1.252283805 1.31517299 1.321130741704 1.494530655
31 1000000 1000000 4994964 1.23158478 1.2825469535 1.287885055303 1.419593367
32 1000000 1000000 4994964 1.192387124 1.298273819 1.302786161964 1.440504726
