nthreads nrows ncols nnz min med mean max
1 1000000 1000000 4994964 0.011620814 0.0117993475 0.01181023587545 0.014732648
2 1000000 1000000 4994964 0.006761128 0.006932343 0.0069381962752599995 0.008645777
3 1000000 1000000 4994964 0.005145739 0.005303859 0.005303986777599999 0.013474241
4 1000000 1000000 4994964 0.004597825 0.0047049355 0.00471068275949 0.014869801
5 1000000 1000000 4994964 0.004096928 0.0042126215 0.0042139079463900005 0.011956506
6 1000000 1000000 4994964 0.003835163 0.003917518 0.00393669180808 0.007761571
7 1000000 1000000 4994964 0.003664572 0.003758938 0.00376105964848 0.012506565
8 1000000 1000000 4994964 0.003668352 0.0037744065 0.00377026276053 0.009438619
9 1000000 1000000 4994964 0.003584827 0.0037691715 0.00376219294839 0.008492992
10 1000000 1000000 4994964 0.003454022 0.003858094 0.0038322091711 0.010173809
11 1000000 1000000 4994964 0.003419618 0.0036647255 0.0036988909120800003 0.010029313
12 1000000 1000000 4994964 0.003517162 0.003723416 0.0037243886622100003 0.010186263
13 1000000 1000000 4994964 0.003545992 0.003747892 0.00374166321398 0.008987176
14 1000000 1000000 4994964 0.003626946 0.0038574415 0.00382582483518 0.009126536
15 1000000 1000000 4994964 0.003577566 0.003696208 0.0037060315075400003 0.015849162
16 1000000 1000000 4994964 0.003558532 0.003648017 0.0036526529988299998 0.009512826
17 1000000 1000000 4994964 0.003536069 0.003672914 0.00367161157367 0.010474316
18 1000000 1000000 4994964 0.003463762 0.003658815 0.0036278210844200003 0.011975059
19 1000000 1000000 4994964 0.003488322 0.0036743925 0.00367398580133 0.011588488
20 1000000 1000000 4994964 0.003529805 0.0037867515 0.00376515432014 0.00993076
21 1000000 1000000 4994964 0.003513162 0.003610788 0.0036398918703200002 0.010697736
22 1000000 1000000 4994964 0.003673197 0.0038164915 0.00382290747361 0.01293783
23 1000000 1000000 4994964 0.00360412 0.003749384 0.00373462386721 0.008748134
24 1000000 1000000 4994964 0.00355015 0.0039298325 0.00389183764647 0.015207774
25 1000000 1000000 4994964 0.003489216 0.0037946785 0.0037577617203099997 0.010037588
26 1000000 1000000 4994964 0.003512959 0.0037092205 0.0037098981888 0.009955383
27 1000000 1000000 4994964 0.003520191 0.003803099 0.00378756815668 0.016546922
28 1000000 1000000 4994964 0.003476259 0.0036316005 0.0036332947193200003 0.014435223
29 1000000 1000000 4994964 0.003555128 0.0037609055 0.00374116806639 0.011008275
30 1000000 1000000 4994964 0.003602207 0.003786639 0.0037812572693500003 0.007406792
31 1000000 1000000 4994964 0.003455291 0.003718833 0.0036930796820399997 0.009845164
32 1000000 1000000 4994964 0.003712391 0.003937896 0.00391798174787 0.01024592
33 1000000 1000000 4994964 0.003501937 0.003743062 0.00373951994694 0.009530106
34 1000000 1000000 4994964 0.00346758 0.003667771 0.00366720952764 0.013411404
35 1000000 1000000 4994964 0.003546968 0.003725289 0.00372769321097 0.015710468
36 1000000 1000000 4994964 0.003463505 0.0037736585 0.00375715667851 0.01344206
37 1000000 1000000 4994964 0.0034933 0.0037556975 0.00374871256505 0.008244759
38 1000000 1000000 4994964 0.003631433 0.0037914465 0.00377783758034 0.010054682
39 1000000 1000000 4994964 0.003602765 0.0038158515 0.00377109978073 0.008491883
40 1000000 1000000 4994964 0.003699894 0.0037753945 0.00379767970062 0.010795089
41 1000000 1000000 4994964 0.003408179 0.003521308 0.0035192826674 0.011119571
42 1000000 1000000 4994964 0.003503229 0.0036370955 0.00365297870721 0.00945451
43 1000000 1000000 4994964 0.003586555 0.003850098 0.00384113254083 0.013434634
44 1000000 1000000 4994964 0.003566195 0.0037059505 0.00372124311574 0.010247926
45 1000000 1000000 4994964 0.003561581 0.003653819 0.00365542611276 0.011922698
46 1000000 1000000 4994964 0.003629891 0.003781081 0.00377476979519 0.010949747
47 1000000 1000000 4994964 0.003652975 0.003914894 0.00391033645017 0.01097871
48 1000000 1000000 4994964 0.003512451 0.003591068 0.0036003668265499997 0.01173687
49 1000000 1000000 4994964 0.003633864 0.0038255965 0.00383674908937 0.009196164
50 1000000 1000000 4994964 0.003472949 0.003594985 0.00359849149284 0.011006951
51 1000000 1000000 4994964 0.003463262 0.0039212455 0.00388805229993 0.012880026
52 1000000 1000000 4994964 0.003657156 0.003789147 0.0038074164594 0.007126544
53 1000000 1000000 4994964 0.00346204 0.003634116 0.0036579037662499998 0.013367822
54 1000000 1000000 4994964 0.003590318 0.0037810965 0.00377812308595 0.010593703
55 1000000 1000000 4994964 0.003597011 0.003760282 0.0037894922157800004 0.010536882
56 1000000 1000000 4994964 0.003643853 0.0038424555 0.0038267000631400003 0.011640843
57 1000000 1000000 4994964 0.003525357 0.0036982545 0.00376920023759 0.012955637
58 1000000 1000000 4994964 0.003489365 0.0037710225 0.0037147204290900004 0.010699218
59 1000000 1000000 4994964 0.00345317 0.003562268 0.00359787189035 0.008559715
60 1000000 1000000 4994964 0.003533356 0.003884766 0.00389212086537 0.009853169
61 1000000 1000000 4994964 0.003629076 0.0038356305 0.00380240086136 0.009700256
62 1000000 1000000 4994964 0.003560804 0.0037250165 0.00372819362947 0.009664918
63 1000000 1000000 4994964 0.003547355 0.003732645 0.0037339601491999997 0.008817953
64 1000000 1000000 4994964 0.003653856 0.0037205345 0.00375334919635 0.00895616
65 1000000 1000000 4994964 0.003558796 0.0039006095 0.00381934517768 0.009181712
66 1000000 1000000 4994964 0.003553422 0.003669368 0.00370234180268 0.011219238
67 1000000 1000000 4994964 0.003647953 0.003713571 0.0037191340228 0.00974853
68 1000000 1000000 4994964 0.003645377 0.00376883 0.00381599392775 0.010928648
69 1000000 1000000 4994964 0.003554917 0.0036527175 0.00371271345652 0.010541193
70 1000000 1000000 4994964 0.003485719 0.0036516665 0.0036432885483200003 0.009138224
71 1000000 1000000 4994964 0.003694594 0.0038119495 0.00381672130278 0.008777417
72 1000000 1000000 4994964 0.003451131 0.003642531 0.0036557243089 0.009804829
