nthreads nrows ncols nnz min med mean max
1 10000000 10000000 49984105 0.212340243 0.2141576335 0.21449676937 0.219892777
2 10000000 10000000 49984105 0.092387624 0.092972535 0.09337231490999999 0.101637513
3 10000000 10000000 49984105 0.061272728 0.0630909385 0.06416199369 0.083931741
4 10000000 10000000 49984105 0.055214505 0.055747786 0.05630746749 0.065398456
5 10000000 10000000 49984105 0.043700091 0.044095916 0.04457803133 0.053263541
6 10000000 10000000 49984105 0.033665306 0.03401037 0.03471190736 0.043285504
7 10000000 10000000 49984105 0.027923067 0.0283426205 0.02900330898 0.037695681
8 10000000 10000000 49984105 0.024617316 0.025059858 0.02645577769 0.037004947
9 10000000 10000000 49984105 0.022280682 0.0227189825 0.02366778727 0.032638319
10 10000000 10000000 49984105 0.019833017 0.020304341 0.02116764859 0.032937201
11 10000000 10000000 49984105 0.01851366 0.018674553 0.019635113170000003 0.028964005
12 10000000 10000000 49984105 0.01630005 0.017296802 0.018123674609999998 0.027828625
13 10000000 10000000 49984105 0.016205805 0.016988558 0.01806769507 0.026121554
14 10000000 10000000 49984105 0.017134587 0.0208712405 0.0212327673 0.033458762
15 10000000 10000000 49984105 0.015238527 0.015377098 0.01656853807 0.028845037
16 10000000 10000000 49984105 0.013101592 0.013322518 0.01422149778 0.022090419
17 10000000 10000000 49984105 0.014803414 0.019208824 0.01933320075 0.030782094
18 10000000 10000000 49984105 0.013497474 0.0142027215 0.014829089039999998 0.023022694
19 10000000 10000000 49984105 0.017147052 0.0210639815 0.02128545602 0.029840014
20 10000000 10000000 49984105 0.017769704 0.0214082155 0.02163434992 0.029289779
21 10000000 10000000 49984105 0.011881611 0.0133999465 0.01399750851 0.02531672
22 10000000 10000000 49984105 0.011185687 0.01171818 0.01282043334 0.023021341
23 10000000 10000000 49984105 0.013820501 0.014937332 0.01614324176 0.025008871
24 10000000 10000000 49984105 0.012258623 0.012669768 0.01334510102 0.020667895
25 10000000 10000000 49984105 0.010517739 0.0113611385 0.01211605386 0.019580185
26 10000000 10000000 49984105 0.011698021 0.0123064445 0.01297088475 0.020924163
27 10000000 10000000 49984105 0.010780653 0.0128337425 0.01333706059 0.024709908
28 10000000 10000000 49984105 0.012620829 0.0128402885 0.013635913 0.020105832
29 10000000 10000000 49984105 0.014070333 0.014291926 0.014834472310000001 0.020514909
30 10000000 10000000 49984105 0.011524184 0.0119965455 0.01255925857 0.019235664
31 10000000 10000000 49984105 0.012768281 0.015136754 0.015194936820000001 0.021603137
32 10000000 10000000 49984105 0.015299477 0.0213119925 0.02036148762 0.031513313
