nthreads nrows ncols nnz min med mean max
1 10000000 10000000 49984105 0.204638326 0.205866043 0.20627725038 0.217134142
2 10000000 10000000 49984105 0.164216101 0.1656086755 0.16593106856 0.173710216
3 10000000 10000000 49984105 0.176929059 0.1782033155 0.17856416481 0.185031191
4 10000000 10000000 49984105 0.204611461 0.2059647675 0.20631304234 0.211651105
5 10000000 10000000 49984105 0.205353613 0.206183797 0.20661904866 0.214237904
6 10000000 10000000 49984105 0.175222433 0.1765974795 0.17697329022 0.184933316
7 10000000 10000000 49984105 0.164089392 0.1652600395 0.16557737726 0.170854418
8 10000000 10000000 49984105 0.205249772 0.2064226615 0.20670799433 0.211737476
9 10000000 10000000 49984105 0.203377708 0.2051835175 0.20562331046000001 0.212601625
10 10000000 10000000 49984105 0.16405779 0.1652896495 0.16565479867 0.171457846
11 10000000 10000000 49984105 0.164197317 0.165376429 0.16581574207 0.172585744
12 10000000 10000000 49984105 0.16420119 0.1653887925 0.16567342840000002 0.170484092
13 10000000 10000000 49984105 0.203289977 0.204650636 0.20498574021000002 0.212392846
14 10000000 10000000 49984105 0.205140109 0.206513804 0.20681357289 0.212396403
15 10000000 10000000 49984105 0.203064683 0.2051506635 0.20536495104 0.2119163
16 10000000 10000000 49984105 0.164843752 0.1660980215 0.16638844378999998 0.171359337
17 10000000 10000000 49984105 0.164872458 0.166218351 0.16653254163999998 0.172747278
18 10000000 10000000 49984105 0.164501691 0.166160677 0.16639461072999998 0.1714362
19 10000000 10000000 49984105 0.206190701 0.2073034345 0.20762778279 0.213501715
20 10000000 10000000 49984105 0.174261968 0.175729827 0.17607098428999998 0.183200987
21 10000000 10000000 49984105 0.206148474 0.207807198 0.20815197467 0.214124797
22 10000000 10000000 49984105 0.164502772 0.165864243 0.16616799863999998 0.174359933
23 10000000 10000000 49984105 0.174866875 0.1758767035 0.17610390494 0.181212691
24 10000000 10000000 49984105 0.175592826 0.177122435 0.17744141016999998 0.183355825
25 10000000 10000000 49984105 0.203883612 0.2052243915 0.20558485985 0.213056444
26 10000000 10000000 49984105 0.204929231 0.206212049 0.20659978209000002 0.213076938
27 10000000 10000000 49984105 0.20338489 0.2051135575 0.20546170384 0.211227671
28 10000000 10000000 49984105 0.204781066 0.2063635605 0.20669213875 0.213338724
29 10000000 10000000 49984105 0.174961093 0.17567628 0.17607243381999998 0.182699193
30 10000000 10000000 49984105 0.16460514 0.165653681 0.16600287827000001 0.173094171
31 10000000 10000000 49984105 0.175107432 0.176697317 0.1770064035 0.184986913
32 10000000 10000000 49984105 0.164785962 0.165705994 0.16613144701 0.171948777
