nthreads nrows ncols nnz min med mean max
1 10000000 10000000 49984105 0.094010736 0.095057035 0.09507124151299999 0.09805678
2 10000000 10000000 49984105 0.047960831 0.048454237 0.04849158754 0.052625728
3 10000000 10000000 49984105 0.032521904 0.033070587 0.033627478975 0.064393974
4 10000000 10000000 49984105 0.024808961 0.0388675575 0.036662090604999996 0.052930908
5 10000000 10000000 49984105 0.020106443 0.0319287575 0.030244842423 0.041487021
6 10000000 10000000 49984105 0.019264665 0.027500061 0.026541797234000002 0.039041044
7 10000000 10000000 49984105 0.014436355 0.015860495 0.016694459634 0.034955474
8 10000000 10000000 49984105 0.019469862 0.02298466 0.022935252522 0.030776825
9 10000000 10000000 49984105 0.012152231 0.01842252 0.01935403936 0.026265362
10 10000000 10000000 49984105 0.010576899 0.0150072265 0.013901059085999999 0.02982945
11 10000000 10000000 49984105 0.011753302 0.0127212565 0.013551288646 0.026453531
12 10000000 10000000 49984105 0.010139938 0.0159985045 0.015843161071 0.023703736
13 10000000 10000000 49984105 0.00872268 0.0113588945 0.011239474942 0.022672854
14 10000000 10000000 49984105 0.009794276 0.0198363365 0.017595459262 0.022281616
15 10000000 10000000 49984105 0.011489179 0.0173589905 0.017520822278 0.021130708
16 10000000 10000000 49984105 0.00729585 0.0188477595 0.01680582911 0.027079897
17 10000000 10000000 49984105 0.007883201 0.009746449 0.010604450551 0.018610048
18 10000000 10000000 49984105 0.006260373 0.018197423 0.01486700085 0.022649234
19 10000000 10000000 49984105 0.008493038 0.010421085 0.010742963086 0.016125894
20 10000000 10000000 49984105 0.005782075 0.0184070415 0.01698745827 0.023745302
21 10000000 10000000 49984105 0.010636578 0.0187659445 0.017267972851 0.022551379
22 10000000 10000000 49984105 0.00613666 0.0079008115 0.009610397918 0.020015884
23 10000000 10000000 49984105 0.006681598 0.0113911955 0.010840987135 0.019582142
24 10000000 10000000 49984105 0.005078692 0.0104592875 0.010328037449999999 0.01773387
25 10000000 10000000 49984105 0.005371188 0.00766312 0.009468195972999999 0.019480878
26 10000000 10000000 49984105 0.005485309 0.0173344215 0.015044826075999999 0.025342842
27 10000000 10000000 49984105 0.004501306 0.006253154 0.008281723427 0.027438646
28 10000000 10000000 49984105 0.00509251 0.0067937785 0.00845653585 0.019168279
29 10000000 10000000 49984105 0.00537211 0.02160123 0.017811813136999997 0.045194658
30 10000000 10000000 49984105 0.006357929 0.0090742215 0.01515555325 0.05218633
31 10000000 10000000 49984105 0.004642151 0.013596386 0.020374082232 0.084950424
32 10000000 10000000 49984105 0.006380638 0.0103430045 0.011641460945 0.04013599
33 10000000 10000000 49984105 0.005079284 0.005759105 0.009946287291999999 0.062192089
34 10000000 10000000 49984105 0.004503337 0.006029697 0.00838757009 0.037543319
35 10000000 10000000 49984105 0.004746307 0.0058712955 0.010399835768999999 0.113704825
36 10000000 10000000 49984105 0.005512944 0.0075568255 0.009921890796 0.034668585
37 10000000 10000000 49984105 0.00460582 0.005277326 0.009587829039 0.043924567
38 10000000 10000000 49984105 0.003877656 0.0052964895 0.009353240098 0.072777511
39 10000000 10000000 49984105 0.004486039 0.005886236 0.01022893953 0.045770381
40 10000000 10000000 49984105 0.00503174 0.006213827 0.00941105609 0.03882855
41 10000000 10000000 49984105 0.00547748 0.007090876 0.009024704058 0.035453356
42 10000000 10000000 49984105 0.006248872 0.013791558 0.018638030392000002 0.059781709
43 10000000 10000000 49984105 0.005759928 0.0075860695 0.013703256454 0.20466038
44 10000000 10000000 49984105 0.00429028 0.0070046295 0.011334833711 0.101213284
45 10000000 10000000 49984105 0.003939369 0.0059918135 0.009115787465 0.08322359
46 10000000 10000000 49984105 0.004893609 0.0059824815 0.010115533949 0.04003164
47 10000000 10000000 49984105 0.006007899 0.01240558 0.024065780761 0.175010308
48 10000000 10000000 49984105 0.004468788 0.005769438 0.010274385144 0.062087351
49 10000000 10000000 49984105 0.004525026 0.004952688 0.008412147659 0.115238119
50 10000000 10000000 49984105 0.006651343 0.013138032 0.024486589152 0.132536265
51 10000000 10000000 49984105 0.005270836 0.0065768905 0.013568083444 0.113483172
52 10000000 10000000 49984105 0.004048853 0.0058990325 0.011397049460000001 0.123468427
53 10000000 10000000 49984105 0.005665925 0.009041844 0.015899438186000002 0.094281966
54 10000000 10000000 49984105 0.004149985 0.005290316 0.011342986761 0.085291532
55 10000000 10000000 49984105 0.005741486 0.007421212 0.011140171551999999 0.062718735
56 10000000 10000000 49984105 0.004250894 0.0043506985 0.009846130064 0.190152362
57 10000000 10000000 49984105 0.006049291 0.0087399155 0.010005538516000001 0.022675797
58 10000000 10000000 49984105 0.004938115 0.0110485255 0.025400163832 0.187717342
59 10000000 10000000 49984105 0.00539109 0.007245476 0.018492090064 0.170297074
60 10000000 10000000 49984105 0.006334595 0.01243751 0.026111747855999998 0.152370246
61 10000000 10000000 49984105 0.00628629 0.0247875335 0.032490172091 0.258295217
62 10000000 10000000 49984105 0.005171379 0.0064146565 0.011422866879 0.050528999
63 10000000 10000000 49984105 0.004430903 0.0059439765 0.00745503012 0.026847191
64 10000000 10000000 49984105 0.004757044 0.0055901275 0.019561318407 0.215072622
65 10000000 10000000 49984105 0.005510161 0.006215892 0.021684663146 0.163694976
66 10000000 10000000 49984105 0.005070592 0.0053120495 0.006928112851 0.068344474
