nthreads nrows ncols nnz min med mean max
8 10 10 37 5.436e-6 1.07385e-5 1.1573995100000001e-5 0.003569289
8 14 14 53 5.613e-6 1.0993e-5 1.17764401e-5 0.003825736
8 18 18 76 6.024e-6 1.099e-5 1.2875571900000001e-5 0.013258142
8 24 24 99 6.036e-6 1.0894e-5 1.16819764e-5 0.003688143
8 32 32 133 6.639e-6 1.13055e-5 1.21085075e-5 0.003775429
8 43 43 187 6.834e-6 1.1915e-5 1.27105335e-5 0.003993198
8 57 57 256 6.851e-6 1.21635e-5 1.29089723e-5 0.004008337
8 75 75 336 7.593e-6 1.2237e-5 1.30454614e-5 0.00424875
8 100 100 454 7.499e-6 1.29285e-5 1.3712787700000001e-5 0.004271187
8 134 134 621 7.554e-6 1.276e-5 1.3919017700000001e-5 0.005775526
8 178 178 835 7.833e-6 1.31485e-5 1.40094623e-5 0.004286395
8 238 238 1120 7.599e-6 1.32105e-5 1.40303202e-5 0.004287039
8 317 317 1499 7.367e-6 1.29285e-5 1.37269152e-5 0.004318616
8 422 422 2021 7.768e-6 1.29785e-5 1.38012976e-5 0.004281103
8 563 563 2713 7.257e-6 1.3036e-5 1.3898043299999999e-5 0.004321469
8 750 750 3603 7.491e-6 1.3258e-5 1.40798284e-5 0.004354208
8 1000 1000 4853 7.495e-6 1.33675e-5 1.42069341e-5 0.004317585
8 1334 1334 6506 8.114e-6 1.37e-5 1.45300889e-5 0.004291233
8 1779 1779 8699 7.722e-6 1.41135e-5 1.5042000200000001e-5 0.004344201
8 2372 2372 11631 8.349e-6 1.4493e-5 1.54159306e-5 0.004324282
8 3163 3163 15546 8.924e-6 1.5053e-5 1.6013179500000002e-5 0.004321245
8 4217 4217 20775 1.019e-5 1.563e-5 1.66034682e-5 0.004317703
8 5624 5624 27767 1.0726e-5 1.6792e-5 1.77342919e-5 0.004371957
8 7499 7499 37040 1.1939e-5 1.77595e-5 1.89108697e-5 0.00438242
8 10000 10000 49512 1.3539e-5 1.93285e-5 2.0570178599999998e-5 0.00437632
8 13336 13336 66137 1.557e-5 2.13985e-5 2.2798647700000002e-5 0.004379809
8 17783 17783 88263 1.8782e-5 2.43215e-5 2.57584927e-5 0.004334247
8 23714 23714 117795 2.2432e-5 2.8038e-5 2.9440231e-5 0.004415766
8 31623 31623 157219 2.7395e-5 3.31775e-5 3.6210198600000005e-5 0.015889686
8 42170 42170 209823 3.4636e-5 3.9857e-5 4.16987221e-5 0.004424977
8 56235 56235 279974 4.3234e-5 4.90075e-5 5.07480029e-5 0.004515922
8 74990 74990 373539 5.6746e-5 6.29765e-5 6.47850905e-5 0.004528915
8 100000 100000 498374 7.9224e-5 8.556e-5 8.728704540000001e-5 0.004639211
8 133353 133353 664974 0.000106015 0.000113351 0.00011499071330000001 0.005217876
8 177828 177828 887077 0.000140834 0.0001477065 0.0001487301997 0.000515448
8 237138 237138 1183227 0.000187834 0.000197202 0.0001982577179 0.000690514
8 316228 316228 1578347 0.000243794 0.000252226 0.0002533940577 0.000820327
8 421697 421697 2105214 0.00037208 0.00038495 0.0003872663744 0.00280066
8 562342 562342 2807912 0.000550691 0.0005722445 0.0005915204583000001 0.003035305
8 749895 749895 3745073 0.000903837 0.0009441515 0.0009445876505 0.001974942
8 1000000 1000000 4994964 0.00118013 0.001417008 0.0013619952996 0.00373792
8 1333522 1333522 6661810 0.001648167 0.002066612 0.0019883405766 0.004207675
8 1778280 1778280 8884744 0.002226887 0.002931391 0.0026783746242999996 0.006062742
8 2371374 2371374 11849210 0.003016503 0.0031238245 0.0032889308391999997 0.006770657
8 3162278 3162278 15802570 0.005471191 0.005549379 0.0055531150736 0.008166884
8 4216966 4216966 21074714 0.005612527 0.0058036355 0.0063613877441 0.012141629
8 5623414 5623414 28105160 0.007673164 0.0080212035 0.0089144666468 0.014563963
8 7498943 7498943 37480834 0.010083486 0.0114152575 0.0121048333732 0.019160125
8 10000000 10000000 49984105 0.013778305 0.0141535295 0.015408691460899999 0.024029533
8 13335215 13335215 66657704 0.018236112 0.0186833475 0.019150931804499997 0.03244854
8 17782795 17782795 88892878 0.024678513 0.025233252 0.026489635145100002 0.044938133
8 23713738 23713738 118544520 0.033735183 0.0344293355 0.035367953067 0.086836258
8 31622777 31622777 158085812 0.045723281 0.046400257 0.047221485906000005 0.109372822
8 42169651 42169651 210815793 0.061724855 0.0625506095 0.06321026672380001 0.139707914
8 56234133 56234133 281133039 0.082311527 0.083133166 0.0841606205696 0.180946939
8 74989421 74989421 374903757 0.112298437 0.113225212 0.11367341192000001 0.227757595
8 100000000 100000000 499950126 0.152227728 0.1533798735 0.1545168174245 0.288094684
8 133352144 133352144 666703035 0.203035109 0.2045763385 0.2054018890992 0.417481459
8 177827942 177827942 889073405 0.273635483 0.27555703 0.2770427778944 0.559943609
8 237137371 237137371 1185609503 0.367529911 0.3703774355 0.3725148264787 0.795212141
8 316227767 316227767 1581050684 0.497012009 0.5027803855 0.504085326657 1.073763083
8 421696504 421696504 2108379980 0.674150907 0.678986306 0.6841166381831 1.492540487
8 562341326 562341326 2811588432 0.932627952 0.9419335045 0.9482622102288001 2.058582373
8 749894210 749894210 3749332867 1.304750953 1.3161034555 1.3283938319705 2.818476912
8 1000000000 1000000000 4999840847 2.103523959 2.121334325 2.3715991941988 7.249544056
