nthreads nrows ncols nnz min med mean max
1 10000000 10000000 49984105 37.059697369 37.0876823455 37.163083972660004 37.477714323
2 10000000 10000000 49984105 26.233394204 26.3132923995 26.33290033782 26.591492834
3 10000000 10000000 49984105 26.033502171 26.2242820785 26.22548341065 26.418408074
4 10000000 10000000 49984105 25.774280259 26.049025989 26.02815178061 26.222117508
5 10000000 10000000 49984105 23.756417776 25.1989569715 25.038192151580002 25.312412716
6 10000000 10000000 49984105 23.432797577 23.8062178265 23.8082497146 24.223612822
7 10000000 10000000 49984105 22.515390586 23.0297642515 23.27688206491 24.270281718
8 10000000 10000000 49984105 22.519588059 23.342196789 23.34060572175 23.694648836
9 10000000 10000000 49984105 21.755326583 22.3094915715 22.28643813685 22.597756114
10 10000000 10000000 49984105 22.32405281 23.058040135 23.01476210998 23.39420461
11 10000000 10000000 49984105 21.648328966 22.427184219 22.37346530942 22.659284742
12 10000000 10000000 49984105 21.442519259 22.183330849 22.09664448183 22.691434809
13 10000000 10000000 49984105 21.419132694 22.1510227245 22.03285803824 22.31575896
14 10000000 10000000 49984105 21.68299278 22.49516446 22.39085893805 22.871646716
15 10000000 10000000 49984105 21.367157176 22.078957469 22.060959378459998 22.445638964
16 10000000 10000000 49984105 21.562308196 22.2493039365 22.297139940130002 22.832812727
17 10000000 10000000 49984105 21.728641904 22.917650102 22.71360215346 22.965941507
18 10000000 10000000 49984105 21.302009158 22.088121304 21.97082999241 22.194268112
19 10000000 10000000 49984105 21.930874418 22.2796599865 22.42996319366 23.143712301
20 10000000 10000000 49984105 21.417058161 22.212440119 22.133755072950002 22.386784774
21 10000000 10000000 49984105 21.290308341 21.909433536 21.819916857330004 22.197623438
22 10000000 10000000 49984105 21.327408722 22.0159436985 21.97741380426 22.442087596
23 10000000 10000000 49984105 21.440636694 22.055079722 22.02126715225 22.605704641
24 10000000 10000000 49984105 21.740532386 22.25751262 22.22554130759 22.525921911
25 10000000 10000000 49984105 21.541232814 22.071732887 22.09927114889 23.388355245
26 10000000 10000000 49984105 21.756355706 22.548071377 22.473163238599998 23.174022978
27 10000000 10000000 49984105 21.533163417 22.097960466 22.1079827821 22.638934327
28 10000000 10000000 49984105 21.913366448 22.438655447 22.39868344133 22.84732841
29 10000000 10000000 49984105 21.579289342 22.222944396 22.27871016004 25.081539082
30 10000000 10000000 49984105 21.761570048 22.388363878 22.39901903969 24.150788874
31 10000000 10000000 49984105 22.022766903 22.634517691 22.63875863515 23.529840105
32 10000000 10000000 49984105 22.320248024 22.921052463 22.89960539744 23.522992742
