nthreads nrows ncols nnz min med mean max
1 10000000 10000000 49984105 44.251508785 44.3514438805 44.421176402739995 44.787719248
2 10000000 10000000 49984105 25.895700082 26.0010350875 26.00354201124 26.160337986
3 10000000 10000000 49984105 21.712480427 21.77545997 21.792849728759997 21.961936783
4 10000000 10000000 49984105 19.242245872 19.4908848755 19.49335514984 19.602838513
5 10000000 10000000 49984105 16.538108799 16.60546041 16.630117709620002 17.165682668
6 10000000 10000000 49984105 16.153509631 16.583485944 16.56284975973 16.831534892
7 10000000 10000000 49984105 15.432998415 15.8825612555 15.81027098475 16.018598612
8 10000000 10000000 49984105 15.197827195 15.551529289 15.55218703896 15.788493357
9 10000000 10000000 49984105 15.040810381 15.5895015205 15.54366598977 15.723694657
10 10000000 10000000 49984105 14.636145247 15.6089428695 15.495037088370001 15.726064422
11 10000000 10000000 49984105 14.4889295 15.2227047225 15.109575557100001 15.360044017
12 10000000 10000000 49984105 13.975225099 15.091459462 15.05045372863 15.370328617
13 10000000 10000000 49984105 14.051331481 15.0645077495 14.99761398725 15.382858004
14 10000000 10000000 49984105 14.062055663 14.766006698 14.70173381747 14.93107779
15 10000000 10000000 49984105 13.819186126 14.7849128065 14.683275973139999 14.851535689
16 10000000 10000000 49984105 13.903442494 14.6177135065 14.62876818867 14.98327147
17 10000000 10000000 49984105 13.727339978 14.4756626645 14.41206092631 14.648537181
18 10000000 10000000 49984105 13.659715168 14.562189345 14.48263702873 14.752613494
19 10000000 10000000 49984105 13.752380887 14.7352216215 14.61354445391 14.862110504
20 10000000 10000000 49984105 14.073609587 14.8439795335 14.72883276411 14.952712873
21 10000000 10000000 49984105 13.635473754 14.6721697575 14.609749769950001 15.039520646
22 10000000 10000000 49984105 13.485316644 14.29607008 14.24471350133 14.505880956
23 10000000 10000000 49984105 13.343806149 14.403716966 14.28301131358 14.760498701
24 10000000 10000000 49984105 13.566772418 14.5499776225 14.381905482370001 14.796849348
25 10000000 10000000 49984105 13.846923588 14.7386917655 14.54400373853 15.083754567
26 10000000 10000000 49984105 13.964280995 14.773863463 14.68084956829 15.063037445
27 10000000 10000000 49984105 13.613531402 14.547923896 14.45441161161 14.914073828
28 10000000 10000000 49984105 13.362629241 14.302139552 14.24829497897 14.534429135
29 10000000 10000000 49984105 13.796790747 14.7231141805 14.664827086559999 15.017479675
30 10000000 10000000 49984105 13.402233994 14.2499630995 14.147528711540001 14.47868704
31 10000000 10000000 49984105 13.510965934 14.524072959 14.44140528024 15.241540041
32 10000000 10000000 49984105 13.796757205 14.6510058205 14.58746444342 14.917198715
