nthreads nrows ncols nnz min med mean max
1 10000000 10000000 49984105 0.099227939 0.101183994 0.10121621356810001 0.10511856
2 10000000 10000000 49984105 0.050453479 0.051843867 0.0518719108049 0.058205607
3 10000000 10000000 49984105 0.034218824 0.035033487 0.0350738857251 0.056740537
4 10000000 10000000 49984105 0.025503233 0.0262783805 0.0263137447161 0.082419776
5 10000000 10000000 49984105 0.020758468 0.021385865 0.0214292059644 0.038441746
6 10000000 10000000 49984105 0.017205951 0.0177780925 0.017777494488400002 0.05322591
7 10000000 10000000 49984105 0.01487019 0.0153128595 0.015474848744799999 0.028908713
8 10000000 10000000 49984105 0.013021626 0.013481614 0.0135502130329 0.024979832
9 10000000 10000000 49984105 0.011734594 0.012050365 0.0122333640986 0.022772381
10 10000000 10000000 49984105 0.010644043 0.010942303 0.011079595717800001 0.025351679
11 10000000 10000000 49984105 0.009742926 0.010010977 0.0101095521864 0.020504421
12 10000000 10000000 49984105 0.008905008 0.009162628 0.009440817369200001 0.030856422
13 10000000 10000000 49984105 0.008228227 0.008515934 0.0086827757981 0.029346708
14 10000000 10000000 49984105 0.007711093 0.007936879 0.0081403140967 0.017269018
15 10000000 10000000 49984105 0.007211448 0.0074248585 0.0075938139012000005 0.025522859
16 10000000 10000000 49984105 0.006758283 0.0069848375 0.0072283939302 0.024343948
17 10000000 10000000 49984105 0.006469391 0.006909876 0.0073174803116 0.020814726
18 10000000 10000000 49984105 0.006217999 0.0063967455 0.006760613381900001 0.018661093
19 10000000 10000000 49984105 0.006171173 0.006400481 0.0067470928467 0.015609466
20 10000000 10000000 49984105 0.005976718 0.0062440375 0.0064926343885 0.021312698
21 10000000 10000000 49984105 0.005984059 0.006137156 0.0062729192576 0.019835058
22 10000000 10000000 49984105 0.005764855 0.006039042 0.0063534107777 0.017867773
23 10000000 10000000 49984105 0.005885628 0.006343089 0.0067758383566 0.018165296
24 10000000 10000000 49984105 0.005733659 0.006497004 0.006645803679 0.016863992
25 10000000 10000000 49984105 0.005856579 0.006386094 0.0067860477134999994 0.021846884
26 10000000 10000000 49984105 0.005714173 0.0058664605 0.0061327872177 0.015092038
27 10000000 10000000 49984105 0.005642374 0.005756741 0.0060659332227 0.014544022
28 10000000 10000000 49984105 0.005545414 0.0056988405 0.0059786940911 0.014670564
29 10000000 10000000 49984105 0.005572308 0.005999394 0.006216267303 0.014568737
30 10000000 10000000 49984105 0.005453674 0.00573395 0.0060512177924 0.023487574
31 10000000 10000000 49984105 0.005768418 0.0061170905 0.0063393564643 0.015628026
32 10000000 10000000 49984105 0.005520125 0.0056032805 0.0060115100681 0.01231612
33 10000000 10000000 49984105 0.005535529 0.0056884185 0.006062904279 0.016792071
34 10000000 10000000 49984105 0.005579199 0.005777091 0.0061804944672 0.017539317
35 10000000 10000000 49984105 0.005537511 0.005615495 0.0061258943189 0.013228892
36 10000000 10000000 49984105 0.005418456 0.005796537 0.0061106321937 0.016162461
37 10000000 10000000 49984105 0.005485857 0.0060180525 0.0063857468316 0.018532653
38 10000000 10000000 49984105 0.00558798 0.005705659 0.0061812694773 0.012991373
39 10000000 10000000 49984105 0.005373682 0.0054342135 0.005804957378600001 0.013697152
40 10000000 10000000 49984105 0.005389081 0.00573967 0.0059872793646 0.015643164
41 10000000 10000000 49984105 0.005391311 0.0054562085 0.005808509805 0.013195123
42 10000000 10000000 49984105 0.005349476 0.005412189 0.005833626362200001 0.01334687
43 10000000 10000000 49984105 0.005543219 0.0057380005 0.006193655442200001 0.015817631
44 10000000 10000000 49984105 0.005581514 0.006197056 0.0063289496715 0.015476725
45 10000000 10000000 49984105 0.005380366 0.005485052 0.005888297061800001 0.014358645
46 10000000 10000000 49984105 0.005427884 0.0060790925 0.0063955648696 0.015265072
47 10000000 10000000 49984105 0.005639776 0.0057466035 0.0061761487495 0.018397581
48 10000000 10000000 49984105 0.005599635 0.005712249 0.0066669576815 0.016373365
49 10000000 10000000 49984105 0.005396299 0.005461067 0.005806906619 0.018685929
50 10000000 10000000 49984105 0.005416626 0.0055289295 0.0058697156311 0.013242217
51 10000000 10000000 49984105 0.005635452 0.005746149 0.006243249736600001 0.01163855
52 10000000 10000000 49984105 0.005457405 0.0055795355 0.006016716923 0.013591465
53 10000000 10000000 49984105 0.005417916 0.005602941 0.0058655409236 0.013439132
54 10000000 10000000 49984105 0.005663662 0.006159445 0.0063415228559 0.014371469
