nthreads nrows ncols nnz min med mean max
1 10000000 10000000 49984105 0.9407590669784078 0.9320478692768316 0.9318345029931134 0.9160691271158247
2 10000000 10000000 49984105 1.8367726109204434 1.8172375456943128 1.8167713222761486 1.7040725848029086
3 10000000 10000000 49984105 2.775826491660682 2.7344539835357864 2.730678210529659 1.6037765997536908
4 10000000 10000000 49984105 3.731339701471056 3.654349651379329 3.594734887774763 2.014648938567121
5 10000000 10000000 49984105 4.588951441395856 4.503995537283642 4.446978360380611 2.4733139197269702
6 10000000 10000000 49984105 5.484062634745124 5.372620791141042 5.266227086920268 2.8760972275790584
7 10000000 10000000 49984105 6.387003910600534 6.253592110861903 6.112314190589935 3.1667858812736553
8 10000000 10000000 49984105 7.290523331405106 7.124133496694153 6.926514844343148 3.976695281192834
9 10000000 10000000 49984105 8.106133461602333 7.943671155844317 7.708740964563495 4.499601951161724
10 10000000 10000000 49984105 8.98275750523412 8.773054087149658 8.328570862394972 4.96496130742382
11 10000000 10000000 49984105 9.881808605996527 9.64344421917162 9.30424887005225 4.205971947595941
12 10000000 10000000 49984105 10.67287050160934 10.440463436627226 9.931326103244018 5.216040396678705
13 10000000 10000000 49984105 11.366407134552155 11.107826963691078 10.250250319621866 5.692030849002356
14 10000000 10000000 49984105 12.363934609111729 11.951938168744256 11.224518037491347 4.924497243522793
15 10000000 10000000 49984105 13.136295879305278 12.853477440920294 11.584347465084976 5.909032606007472
16 10000000 10000000 49984105 13.922582814180817 13.48794398132729 12.789790965227967 5.780607976803601
17 10000000 10000000 49984105 14.8552166267281 13.797806141286157 12.628416611031678 6.072539136444811
18 10000000 10000000 49984105 15.665079707333401 15.003665810735505 12.490527043940917 5.658279637107433
19 10000000 10000000 49984105 15.759238599333772 15.0361576657425 12.869090951935016 5.918079805938918
20 10000000 10000000 49984105 16.302429589839054 15.69072689217749 13.4902439580028 5.61385236275424
21 10000000 10000000 49984105 16.202794152756333 15.825852976032357 13.564367184532067 6.1206961420066115
22 10000000 10000000 49984105 16.969388182935894 16.59332739435279 14.988134941698942 5.874410873654596
23 10000000 10000000 49984105 16.692444100099685 16.245835071513344 13.954406566742787 5.947224796867434
24 10000000 10000000 49984105 16.787532233915286 16.42241534735624 15.482900476785373 6.014378574880204
25 10000000 10000000 49984105 17.064141804413815 16.132151750802286 14.013397026269269 5.884628142470946
26 10000000 10000000 49984105 17.329068911194256 16.969219674360666 16.429891655647438 6.573186180399548
27 10000000 10000000 49984105 17.607842702099276 17.06907747300734 15.496694583985681 6.411147168892662
28 10000000 10000000 49984105 17.853713726460207 17.5120711867842 16.4697861555169 6.342465920293247
29 10000000 10000000 49984105 17.68056759935969 16.563010277053905 14.364624189390005 3.8861215008293484
