nthreads nrows ncols nnz min med mean max
16 10 10 37 3.122e-6 4.544e-6 4.8809429e-6 0.00028028
16 14 14 53 4.13e-6 5.878e-6 6.1550333000000005e-6 0.000211207
16 18 18 76 4.919e-6 7.208e-6 7.373623499999999e-6 0.00024319
16 24 24 99 7.013e-6 1.0018e-5 1.0216142e-5 0.000920224
16 32 32 133 6.527e-6 9.5825e-6 9.8069648e-6 0.00023859
16 43 43 187 5.651e-6 7.823e-6 8.056577e-6 0.000240095
16 57 57 256 5.802e-6 9.239e-6 9.3499952e-6 0.000265677
16 75 75 336 7.074e-6 1.044e-5 1.06650533e-5 0.000833036
16 100 100 454 7.883e-6 1.1358e-5 1.1476023e-5 0.000239221
16 134 134 621 6.337e-6 9.543e-6 9.7171763e-6 0.000246448
16 178 178 835 6.28e-6 9.81e-6 9.881048199999999e-6 0.000278395
16 238 238 1120 6.907e-6 1.092e-5 1.11030161e-5 0.00140586
16 317 317 1499 8.474e-6 1.2721e-5 1.28265865e-5 0.000214826
16 422 422 2021 6.863e-6 1.08795e-5 1.11928994e-5 0.002714469
16 563 563 2713 6.908e-6 1.12915e-5 1.1382072099999999e-5 0.000223817
16 750 750 3603 7.678e-6 1.18315e-5 1.19820107e-5 0.000207578
16 1000 1000 4853 6.84e-6 1.1074e-5 1.1533329599999999e-5 0.002539857
16 1334 1334 6506 7.319e-6 1.2183e-5 1.22722635e-5 0.000214913
16 1779 1779 8699 7.939e-6 1.23255e-5 1.25608599e-5 0.000232339
16 2372 2372 11631 7.656e-6 1.19595e-5 1.23467622e-5 0.000206545
16 3163 3163 15546 7.627e-6 1.17985e-5 1.20027724e-5 0.00021319
16 4217 4217 20775 7.819e-6 1.2443e-5 1.2597633700000001e-5 0.000209494
16 5624 5624 27767 8.187e-6 1.2476e-5 1.28316425e-5 0.000213045
16 7499 7499 37040 9.167e-6 1.3216e-5 1.36844056e-5 0.000229688
16 10000 10000 49512 1.1123e-5 1.5123e-5 1.56844206e-5 0.000238143
16 13336 13336 66137 1.1645e-5 1.5701e-5 1.62862712e-5 0.000252104
16 17783 17783 88263 1.2413e-5 1.64385e-5 1.71555775e-5 0.00026247
16 23714 23714 117795 1.528e-5 1.92e-5 1.99716878e-5 0.000244682
16 31623 31623 157219 1.7101e-5 2.1146e-5 2.19483751e-5 0.000240888
16 42170 42170 209823 2.0622e-5 2.4593e-5 2.55759023e-5 0.000251985
16 56235 56235 279974 2.3667e-5 2.8108e-5 2.91796336e-5 0.000279347
16 74990 74990 373539 2.8758e-5 3.26025e-5 3.3905614e-5 0.000310151
16 100000 100000 498374 3.5949e-5 4.0096e-5 4.19793652e-5 0.004033646
16 133353 133353 664974 4.5567e-5 4.94725e-5 5.10583803e-5 0.000349548
16 177828 177828 887077 6.4575e-5 6.71635e-5 6.89709614e-5 0.000437085
16 237138 237138 1183227 9.5621e-5 9.9004e-5 0.00010117733509999999 0.000525935
16 316228 316228 1578347 0.00012205 0.000126889 0.0001295576514 0.001963847
16 421697 421697 2105214 0.000160332 0.0001657815 0.0001687400246 0.000764928
16 562342 562342 2807912 0.000241482 0.0002487815 0.0002517504794 0.000935567
16 749895 749895 3745073 0.000415781 0.000430025 0.0004339515776 0.001849447
16 1000000 1000000 4994964 0.000641103 0.0006737195 0.0006760140664 0.001946554
16 1333522 1333522 6661810 0.000798121 0.0008599155 0.0009625867252 0.005089097
16 1778280 1778280 8884744 0.001109161 0.0011731 0.0015200402450000002 0.005134503
16 2371374 2371374 11849210 0.001528735 0.002943276 0.002529147449 0.011683274
16 3162278 3162278 15802570 0.002121268 0.0021826165 0.0023893812226 0.011255488
16 4216966 4216966 21074714 0.00262961 0.0027263755 0.0029851763401000002 0.013418867
16 5623414 5623414 28105160 0.003576552 0.0037411285 0.004319786791 0.012620253
16 7498943 7498943 37480834 0.004936954 0.0052576925 0.00607610163 0.02321923
16 10000000 10000000 49984105 0.006441901 0.0066971965 0.0079488395063 0.023699075
16 13335215 13335215 66657704 0.008777071 0.009006821 0.009414774100400002 0.030571199
16 17782795 17782795 88892878 0.011869138 0.0122010945 0.012952026025900001 0.045103661
16 23713738 23713738 118544520 0.015708061 0.016408043 0.017371484920800002 0.055154594
16 31622777 31622777 158085812 0.021349081 0.0220758235 0.022735260812 0.07480511
16 42169651 42169651 210815793 0.028451424 0.0294596045 0.0308487258907 0.104556369
16 56234133 56234133 281133039 0.038416288 0.0393393435 0.0410906439661 0.119289223
16 74989421 74989421 374903757 0.051795808 0.053143728 0.054088919391599995 0.18146532
16 100000000 100000000 499950126 0.069773787 0.0712158575 0.0726521600706 0.224078651
16 133352144 133352144 666703035 0.093750274 0.0952998105 0.09780859010979999 0.352737784
16 177827942 177827942 889073405 0.125671056 0.1273176345 0.1312633406414 0.470569481
16 237137371 237137371 1185609503 0.168730647 0.1706829825 0.1767093984242 0.64419823
16 316227767 316227767 1581050684 0.227880737 0.230224189 0.2335347891977 0.700808516
16 421696504 421696504 2108379980 0.311271054 0.314758324 0.3215516316526 1.013989757
16 562341326 562341326 2811588432 0.433335563 0.441285559 0.4723459299946 4.009504636
16 749894210 749894210 3749332867 0.589047956 0.6025159215 0.6190030995862 2.170066443
16 1000000000 1000000000 4999840847 0.930812211 1.4315301525 1.4975538854911001 9.836134539
