nthreads nrows ncols nnz min med mean max
4 10 10 37 3.523e-6 7.346e-6 8.0650132e-6 0.000599646
4 14 14 53 4.284e-6 9.293e-6 9.5000584e-6 9.0972e-5
4 18 18 76 4.473e-6 9.3315e-6 9.6666996e-6 0.00114179
4 24 24 99 4.317e-6 9.301e-6 9.4974158e-6 0.000106555
4 32 32 133 4.375e-6 9.2305e-6 9.3902953e-6 0.000102885
4 43 43 187 4.211e-6 9.281e-6 9.511061e-6 0.000103498
4 57 57 256 4.58e-6 9.6165e-6 9.8272075e-6 0.000106358
4 75 75 336 4.247e-6 9.371e-6 9.548400900000001e-6 0.000102072
4 100 100 454 4.894e-6 9.877e-6 1.00646093e-5 0.000103933
4 134 134 621 4.613e-6 9.5165e-6 9.7272193e-6 0.000102598
4 178 178 835 4.037e-6 9.7385e-6 9.9594422e-6 0.000157341
4 238 238 1120 4.782e-6 9.1585e-6 9.632058499999999e-6 0.000111917
4 317 317 1499 4.772e-6 9.357e-6 9.793541199999999e-6 8.5606e-5
4 422 422 2021 5.041e-6 9.574e-6 1.01819394e-5 0.001463128
4 563 563 2713 5.141e-6 9.813e-6 1.0365843199999999e-5 0.001677166
4 750 750 3603 5.557e-6 9.929e-6 1.0365127699999998e-5 0.00010822
4 1000 1000 4853 5.934e-6 1.05455e-5 1.09447116e-5 9.3357e-5
4 1334 1334 6506 6.333e-6 1.0894e-5 1.14636877e-5 0.000107551
4 1779 1779 8699 6.726e-6 1.1512e-5 1.2188749900000001e-5 0.000123515
4 2372 2372 11631 7.803e-6 1.221e-5 1.28696387e-5 0.00010756
4 3163 3163 15546 8.765e-6 1.33195e-5 1.41156238e-5 0.000121306
4 4217 4217 20775 1.0141e-5 1.46935e-5 1.54694199e-5 0.000125066
4 5624 5624 27767 1.2024e-5 1.65385e-5 1.74087617e-5 0.000130058
4 7499 7499 37040 1.4708e-5 1.8852e-5 1.9970741e-5 0.000143956
4 10000 10000 49512 1.753e-5 2.21125e-5 2.3201494399999998e-5 0.00015603
4 13336 13336 66137 2.1686e-5 2.6843e-5 2.76797288e-5 0.000167294
4 17783 17783 88263 2.7403e-5 3.24225e-5 3.3416470500000004e-5 0.000193748
4 23714 23714 117795 3.4541e-5 4.0173e-5 4.10273336e-5 0.000217305
4 31623 31623 157219 4.5247e-5 4.97535e-5 5.1198405299999996e-5 0.000241506
4 42170 42170 209823 6.7468e-5 7.3007e-5 7.4629598e-5 0.000311732
4 56235 56235 279974 8.5058e-5 9.0989e-5 9.27415652e-5 0.000347055
4 74990 74990 373539 0.000113656 0.0001210805 0.0001228699786 0.000433784
4 100000 100000 498374 0.000149335 0.000156526 0.0001584346633 0.000546104
4 133353 133353 664974 0.000194565 0.0002051775 0.0002080746278 0.003891992
4 177828 177828 887077 0.000260964 0.0002722925 0.0002750604041 0.002127326
4 237138 237138 1183227 0.000348383 0.000363461 0.0003662481883 0.001170592
4 316228 316228 1578347 0.000473553 0.0004961385 0.0004974073358 0.001734246
4 421697 421697 2105214 0.000719734 0.0007478285 0.0007502369512 0.002044065
4 562342 562342 2807912 0.00102598 0.0011452385 0.0011444622605999999 0.003257719
4 749895 749895 3745073 0.001576871 0.0016564115 0.0016594636298 0.004700166
4 1000000 1000000 4994964 0.002365692 0.0024784055 0.0025373799550999997 0.007172126
4 1333522 1333522 6661810 0.00312942 0.003342299 0.003441635573 0.006925791
4 1778280 1778280 8884744 0.004285189 0.0044432825 0.004549676537399999 0.013313728
4 2371374 2371374 11849210 0.005827117 0.0060195355 0.00608894459 0.012142766
4 3162278 3162278 15802570 0.007760326 0.009360551 0.0093207123523 0.016969412
4 4216966 4216966 21074714 0.010948142 0.011300207 0.011782592177200001 0.021661164
4 5623414 5623414 28105160 0.014475123 0.0167851135 0.016400285457 0.029499756
4 7498943 7498943 37480834 0.019536133 0.0201548145 0.0213237224274 0.032521372
4 10000000 10000000 49984105 0.026794308 0.0273576475 0.0278610303602 0.0528614
4 13335215 13335215 66657704 0.035645059 0.036240171 0.0366181207534 0.070874142
4 17782795 17782795 88892878 0.048323203 0.0491186275 0.049654931295900005 0.092583078
4 23713738 23713738 118544520 0.066227479 0.067154584 0.0678735937746 0.117948846
4 31622777 31622777 158085812 0.089511195 0.090577034 0.0911394481558 0.154014311
4 42169651 42169651 210815793 0.120954509 0.122268003 0.1229096498268 0.238862967
4 56234133 56234133 281133039 0.160835621 0.162298693 0.16270547500260002 0.321227638
4 74989421 74989421 374903757 0.219919874 0.2217713445 0.2224266405605 0.443520772
4 100000000 100000000 499950126 0.296281471 0.2986763695 0.2996619491828 0.569285541
4 133352144 133352144 666703035 0.396588755 0.3995640575 0.4002918947467 0.81824168
4 177827942 177827942 889073405 0.537756012 0.5410883275 0.5418845736893 1.127328578
4 237137371 237137371 1185609503 0.720939888 0.7253558415 0.7323978757899999 1.523016484
4 316227767 316227767 1581050684 0.975023796 0.982026601 0.9948621724682 2.088014888
4 421696504 421696504 2108379980 1.331163939 1.337824581 1.3464471538921001 2.837557735
4 562341326 562341326 2811588432 1.825908226 1.83374737 1.8413307428451 3.890062342
4 749894210 749894210 3749332867 2.546868277 2.580204939 2.6006443802612 5.525156541
4 1000000000 1000000000 4999840847 4.132194194 4.427377253 4.77111392785 17.942159623
