nthreads nrows ncols nnz min med mean max
1 1000000 1000000 4994964 4.312328428 4.3426553595 4.342795862521 4.378095497
2 1000000 1000000 4994964 3.045594675 3.0622995545 3.061940408664 3.322890981
3 1000000 1000000 4994964 2.795284003 2.826933481 2.824120997556 2.859819521
4 1000000 1000000 4994964 2.664679393 2.689540663 2.689521516425 2.704863149
5 1000000 1000000 4994964 2.485193841 2.501585331 2.5020407433039997 2.518480929
6 1000000 1000000 4994964 2.4299658 2.452747313 2.453963888896 2.482552808
7 1000000 1000000 4994964 2.398809482 2.43055475 2.430586759155 2.447666405
8 1000000 1000000 4994964 2.389633311 2.423556948 2.428797532979 2.578626917
9 1000000 1000000 4994964 2.323104275 2.348998295 2.355256144292 2.569509382
10 1000000 1000000 4994964 2.364330187 2.4018881545 2.4021288346970002 2.455147226
11 1000000 1000000 4994964 2.278015036 2.32676889 2.326871472212 2.381771818
12 1000000 1000000 4994964 2.318244347 2.3738291605 2.373724189571 2.516708426
13 1000000 1000000 4994964 2.310832388 2.381991552 2.3793387383169997 2.394855632
14 1000000 1000000 4994964 2.314463291 2.3392821545 2.339609406887 2.389625861
15 1000000 1000000 4994964 2.292336147 2.330558969 2.329718161397 2.348420938
16 1000000 1000000 4994964 2.340466381 2.4033605215 2.400998531441 2.415110604
17 1000000 1000000 4994964 2.282272352 2.3191970625 2.319171729192 2.367317608
18 1000000 1000000 4994964 2.254557577 2.2934533155 2.2950688130500003 2.406368435
19 1000000 1000000 4994964 2.294278058 2.3172107885 2.316700178998 2.331365529
20 1000000 1000000 4994964 2.339665992 2.3953128285 2.3950564128179996 2.441147011
21 1000000 1000000 4994964 2.2639536 2.3134243395 2.3128913809180003 2.380383308
22 1000000 1000000 4994964 2.256448619 2.3196291495 2.322991692375 2.53535175
23 1000000 1000000 4994964 2.30429933 2.3788701715 2.377277657818 2.561041439
24 1000000 1000000 4994964 2.255510047 2.295530956 2.295378104659 2.310337314
25 1000000 1000000 4994964 2.221207059 2.2568182595 2.257385053275 2.42110356
26 1000000 1000000 4994964 2.27387006 2.323333919 2.3237681824710004 2.401391781
27 1000000 1000000 4994964 2.294551847 2.3389697235 2.3385470668319996 2.40902815
28 1000000 1000000 4994964 2.257428507 2.3147144595 2.3152718729229997 2.520385091
29 1000000 1000000 4994964 2.264186205 2.3123427375 2.307312715783 2.327999955
30 1000000 1000000 4994964 2.334939648 2.436395226 2.416744944919 2.462008238
31 1000000 1000000 4994964 2.282926679 2.319000981 2.319049840352 2.352096258
32 1000000 1000000 4994964 2.360089443 2.3845155625 2.38525345136 2.423346915
