nthreads nrows ncols nnz min med mean max
1 10000000 10000000 49984105 29.135071541 29.435220301 29.34196546811 29.588726067
2 10000000 10000000 49984105 22.793585731 22.819069572 22.819789311490002 22.920245239
3 10000000 10000000 49984105 21.880821606 21.9879284705 22.016295543810003 22.555727651
4 10000000 10000000 49984105 20.547184342 20.6805358435 20.6801589487 21.141224001
5 10000000 10000000 49984105 20.157426364 20.202294944 20.23021661506 20.539388953
6 10000000 10000000 49984105 19.859549291 19.925624526 19.95872334461 20.265847968
7 10000000 10000000 49984105 19.554174025 20.0379127355 20.075643961220003 21.397994148
8 10000000 10000000 49984105 19.457303571 19.510669024 19.51560231238 19.652373879
9 10000000 10000000 49984105 19.262567511 19.486168564 19.49295389125 19.735254938
10 10000000 10000000 49984105 19.847415377 20.116407932 20.10213656822 20.222929125
11 10000000 10000000 49984105 19.168996792 19.2966803725 19.28032427198 19.361078681
12 10000000 10000000 49984105 19.133314993 19.277684927 19.28727964311 19.404493145
13 10000000 10000000 49984105 19.121695786 19.2494908495 19.25158907108 19.383545362
14 10000000 10000000 49984105 19.532697509 19.7536962835 19.75259060996 20.025877805
15 10000000 10000000 49984105 19.070612836 19.555533598 19.46654711459 19.701674622
16 10000000 10000000 49984105 19.143025816 19.2681265795 19.26539620227 19.388401371
17 10000000 10000000 49984105 19.059859138 19.476892504 19.41650626284 19.61890016
18 10000000 10000000 49984105 19.230164891 19.6314872765 19.63423669354 22.652411434
19 10000000 10000000 49984105 18.952144792 19.109857903 19.13285505934 19.232508927
20 10000000 10000000 49984105 19.571742743 19.6932955415 19.692599278779998 19.786154253
21 10000000 10000000 49984105 18.979570648 19.195178756 19.188291484729998 19.297985851
22 10000000 10000000 49984105 19.413101804 19.5847975595 19.72327090875 21.568716121
23 10000000 10000000 49984105 18.977815001 19.1785966445 19.17573803332 19.288608616
24 10000000 10000000 49984105 19.685005538 20.018098366 19.9682621708 20.090393235
25 10000000 10000000 49984105 19.371445038 19.4492038595 19.448809684919997 19.562142379
26 10000000 10000000 49984105 19.695666804 20.2493784485 20.23115043519 20.365852671
27 10000000 10000000 49984105 19.533237375 19.787060521 19.793434770509997 19.928456532
28 10000000 10000000 49984105 19.098415325 19.3918807845 19.369728599490003 19.492332997
29 10000000 10000000 49984105 19.092485706 19.304994755 19.29903068607 19.410782206
30 10000000 10000000 49984105 19.278283516 19.5193617925 19.50164590814 19.575051342
31 10000000 10000000 49984105 19.09887656 19.415657794 19.513419429419997 21.41152069
32 10000000 10000000 49984105 19.31134392 19.563508795 19.54317611943 19.643505942
