nthreads nrows ncols nnz min med mean max
1 1000000 1000000 4994964 0.008211554 0.0084204435 0.008424968971 0.010213683
2 1000000 1000000 4994964 0.004304461 0.004388941 0.0043926097686 0.007045905
3 1000000 1000000 4994964 0.002868027 0.002980776 0.0031896366502999996 0.013716022
4 1000000 1000000 4994964 0.002172237 0.0024309615 0.0024658330368 0.011589545
5 1000000 1000000 4994964 0.001704168 0.001767063 0.0018039028592999999 0.011151639
6 1000000 1000000 4994964 0.001341901 0.001407345 0.0014483173970000001 0.012309827
7 1000000 1000000 4994964 0.001183613 0.001542194 0.0014586790964999999 0.006231812
8 1000000 1000000 4994964 0.001085521 0.0012696635 0.0012810516091 0.014140446
9 1000000 1000000 4994964 0.000953843 0.0010524575 0.0010803306983 0.009836128
10 1000000 1000000 4994964 0.000870985 0.0009113095 0.0009395517398 0.00522991
11 1000000 1000000 4994964 0.000775425 0.000812088 0.000832476875 0.00588439
12 1000000 1000000 4994964 0.000723621 0.0007576255 0.0007838671653 0.004885444
13 1000000 1000000 4994964 0.00072469 0.0007577215 0.0007986330272 0.007805801
14 1000000 1000000 4994964 0.000624009 0.000769906 0.0007541728756999999 0.005554705
15 1000000 1000000 4994964 0.000595354 0.0006831665 0.0006900139018 0.004427296
16 1000000 1000000 4994964 0.000598889 0.00064141 0.0006720353003 0.050408798
17 1000000 1000000 4994964 0.000566503 0.00059669 0.0006755014843999999 0.043843565
18 1000000 1000000 4994964 0.000532063 0.000570337 0.0006146938922 0.036692628
19 1000000 1000000 4994964 0.00048541 0.0005308545 0.0006785674790000001 0.040877013
20 1000000 1000000 4994964 0.000430961 0.0005138855 0.0005694853498 0.032519024
21 1000000 1000000 4994964 0.000458221 0.0005115885 0.0005534096324999999 0.047740914
22 1000000 1000000 4994964 0.000411033 0.000493814 0.0005575225568000001 0.051348475
23 1000000 1000000 4994964 0.000400464 0.0004552245 0.0006401669777 0.038370457
24 1000000 1000000 4994964 0.000418713 0.000484924 0.0005518584237 0.034968556
25 1000000 1000000 4994964 0.000382213 0.0004289365 0.0005213643555 0.034375266
26 1000000 1000000 4994964 0.000383671 0.000461596 0.0005421032453 0.037170775
27 1000000 1000000 4994964 0.000440673 0.000510644 0.0005836257375 0.045231087
28 1000000 1000000 4994964 0.000381548 0.000460031 0.0005350385623 0.035809041
29 1000000 1000000 4994964 0.000324211 0.000419366 0.0005452475073000001 0.035024271
30 1000000 1000000 4994964 0.000330783 0.0003891665 0.000494596514 0.037548143
31 1000000 1000000 4994964 0.000297816 0.000413643 0.0004971072406 0.039652256
32 1000000 1000000 4994964 0.000281245 0.0004191585 0.0004862971857 0.038973456
33 1000000 1000000 4994964 0.000364147 0.0005142195 0.0005686576319000001 0.038426742
34 1000000 1000000 4994964 0.000318635 0.0003992805 0.0005260653504999999 0.040634127
35 1000000 1000000 4994964 0.000296213 0.0004179175 0.0004696348081 0.046551635
36 1000000 1000000 4994964 0.000305667 0.000467028 0.0005079308047999999 0.041074621
37 1000000 1000000 4994964 0.000346483 0.000463676 0.0005285297256 0.045614743
38 1000000 1000000 4994964 0.000294018 0.0003682655 0.0004677719452 0.044257343
39 1000000 1000000 4994964 0.000305389 0.0005223935 0.0005218283114 0.004463779
40 1000000 1000000 4994964 0.000323915 0.0004263225 0.00045954934210000004 0.047087977
41 1000000 1000000 4994964 0.000261497 0.0003321645 0.0004020002318 0.04351066
42 1000000 1000000 4994964 0.00024344 0.000325706 0.0003823234976 0.04540042
43 1000000 1000000 4994964 0.000263384 0.000517146 0.0005255178735 0.044812571
44 1000000 1000000 4994964 0.000269851 0.0005159715 0.0005221414136 0.051613812
45 1000000 1000000 4994964 0.000258068 0.000520525 0.0005320510936 0.054839456
46 1000000 1000000 4994964 0.000252354 0.0004904365 0.0004991506616 0.061886605
47 1000000 1000000 4994964 0.000229245 0.0003641635 0.000393266806 0.058645896
48 1000000 1000000 4994964 0.00028109 0.0004899845 0.0005194633145 0.057341929
49 1000000 1000000 4994964 0.000271708 0.0005097445 0.0005243827074 0.058103873
50 1000000 1000000 4994964 0.000267638 0.0004760395 0.0004954387961 0.059845665
51 1000000 1000000 4994964 0.000217509 0.0003932465 0.0004023984517 0.058791103
52 1000000 1000000 4994964 0.000208756 0.0002797825 0.0005744051065 0.053374511
53 1000000 1000000 4994964 0.000213786 0.0004315655 0.0004480866356 0.048657014
54 1000000 1000000 4994964 0.000403128 0.0007064525 0.0007034962312000001 0.060543357
55 1000000 1000000 4994964 0.000233575 0.0004060675 0.0004273977218 0.059277371
56 1000000 1000000 4994964 0.000299648 0.000441943 0.000452769021 0.060895578
57 1000000 1000000 4994964 0.000273723 0.000429531 0.00044659370199999997 0.052242487
58 1000000 1000000 4994964 0.000292178 0.000385971 0.00043246942060000003 0.05240818
59 1000000 1000000 4994964 0.000356002 0.0004714005 0.0004951774117 0.050899707
60 1000000 1000000 4994964 0.000273235 0.000380755 0.0004154461806 0.067208107
61 1000000 1000000 4994964 0.000252452 0.0003637705 0.0003784217147 0.067462954
62 1000000 1000000 4994964 0.000242103 0.0003272085 0.000350724884 0.068214398
63 1000000 1000000 4994964 0.000303907 0.000493454 0.0006273772713 0.065726891
64 1000000 1000000 4994964 0.000263438 0.0003619465 0.0004043078907 0.06611027
65 1000000 1000000 4994964 0.000259092 0.0003546665 0.0003831300721 0.068510483
66 1000000 1000000 4994964 0.000254235 0.0003412295 0.0003845307672 0.067135827
67 1000000 1000000 4994964 0.000261918 0.0003403215 0.0005377889102000001 0.071982909
68 1000000 1000000 4994964 0.000271402 0.0003687535 0.0004057647664 0.071945359
69 1000000 1000000 4994964 0.000259776 0.0003398515 0.0003761005502 0.070697222
70 1000000 1000000 4994964 0.000233116 0.000315022 0.00035001442709999995 0.074992203
71 1000000 1000000 4994964 0.000298171 0.0004018575 0.0004317270421 0.074795083
72 1000000 1000000 4994964 0.000266461 0.0003872715 0.0004165649373 0.076494699
73 1000000 1000000 4994964 0.000273255 0.000624814 0.000660755481 0.078912336
74 1000000 1000000 4994964 0.000241102 0.0003283075 0.00034974814880000003 0.060680358
75 1000000 1000000 4994964 0.000231199 0.000322317 0.00034875806719999997 0.080027676
76 1000000 1000000 4994964 0.00028746 0.000481947 0.0005515562334 0.078654978
77 1000000 1000000 4994964 0.000275743 0.000461767 0.0005152575008 0.075006053
78 1000000 1000000 4994964 0.000257207 0.000367838 0.0003921751334 0.082667476
79 1000000 1000000 4994964 0.000242525 0.000350591 0.000373930189 0.082125907
80 1000000 1000000 4994964 0.000241857 0.000374635 0.0004008599772 0.059686752
81 1000000 1000000 4994964 0.000224352 0.0003353595 0.000370988285 0.080660546
82 1000000 1000000 4994964 0.000240778 0.000369721 0.0004428615114 0.096084094
83 1000000 1000000 4994964 0.000246149 0.000444149 0.0005156803198 0.078603288
84 1000000 1000000 4994964 0.000198846 0.0003279715 0.0003642400602 0.082879344
85 1000000 1000000 4994964 0.000239891 0.0003836945 0.0004987366097 0.088381805
86 1000000 1000000 4994964 0.000251541 0.0004003285 0.0004861691436 0.090260846
87 1000000 1000000 4994964 0.000236868 0.0003780835 0.000437192987 0.084934495
88 1000000 1000000 4994964 0.000238592 0.000364933 0.0004029213936 0.0869049
89 1000000 1000000 4994964 0.000232697 0.000324908 0.00037257276 0.085976931
90 1000000 1000000 4994964 0.000211877 0.000328919 0.00036236617709999995 0.08903857
91 1000000 1000000 4994964 0.00022746 0.000328244 0.00036684697460000003 0.086689544
92 1000000 1000000 4994964 0.000256228 0.000413013 0.0004770297099 0.089084697
93 1000000 1000000 4994964 0.000196011 0.0003074765 0.0003467789367 0.092334801
94 1000000 1000000 4994964 0.000233296 0.0003785215 0.00041753142460000003 0.091826963
95 1000000 1000000 4994964 0.000208232 0.000321986 0.0003703099348 0.094161744
96 1000000 1000000 4994964 0.000215474 0.0003361675 0.0003834280957 0.097246997
97 1000000 1000000 4994964 0.000230138 0.0003513745 0.0003782107596 0.095975707
98 1000000 1000000 4994964 0.000243755 0.000325968 0.0003997279874 0.098706263
