nthreads nrows ncols nnz min med mean max
1 1000000 1000000 4994964 4.369317578 4.412818917 4.411840324738 4.440637864
2 1000000 1000000 4994964 2.62211668 2.9112086005 2.862476517833 3.177376247
3 1000000 1000000 4994964 2.272202264 2.314956375 2.31769575256 2.490650737
4 1000000 1000000 4994964 1.981624177 2.0182604355 2.018300564159 2.045968612
5 1000000 1000000 4994964 1.717090408 1.859856564 1.852029863283 1.887603472
6 1000000 1000000 4994964 1.685157488 1.719849752 1.7195801960769999 1.738175095
7 1000000 1000000 4994964 1.598148496 1.626748055 1.626433310444 1.64069102
8 1000000 1000000 4994964 1.583660852 1.627638333 1.6283659879830001 1.682207713
9 1000000 1000000 4994964 1.505631166 1.588561179 1.5726574349340001 1.720343382
10 1000000 1000000 4994964 1.498547447 1.5672117875 1.5665780675429999 1.594635056
11 1000000 1000000 4994964 1.483399143 1.627125475 1.6086462310969998 1.671440683
12 1000000 1000000 4994964 1.45063757 1.4783877225 1.4796152526370001 1.565164595
13 1000000 1000000 4994964 1.438568458 1.4761874965 1.4775820262100001 1.575206348
14 1000000 1000000 4994964 1.472142854 1.533405028 1.534123836156 1.567373843
15 1000000 1000000 4994964 1.396231387 1.4661695625 1.4797987433900002 1.523524734
16 1000000 1000000 4994964 1.490344658 1.53992811 1.542364527245 1.623677904
17 1000000 1000000 4994964 1.436845347 1.539057639 1.537357511409 1.585606852
18 1000000 1000000 4994964 1.46702703 1.531583897 1.531175599618 1.570167591
19 1000000 1000000 4994964 1.462510015 1.5217995165 1.514025517188 1.609674183
20 1000000 1000000 4994964 1.457737427 1.503506176 1.503056892893 1.606766783
21 1000000 1000000 4994964 1.452140174 1.502151797 1.500441145578 1.553306925
22 1000000 1000000 4994964 1.452375376 1.486771858 1.489080409218 1.567298641
23 1000000 1000000 4994964 1.446417513 1.4909688 1.495599223364 1.645515304
24 1000000 1000000 4994964 1.465738321 1.497585973 1.4963612858670001 1.531598607
25 1000000 1000000 4994964 1.471736058 1.538509058 1.5374656917149998 1.62139882
26 1000000 1000000 4994964 1.463289487 1.4789716465 1.482813192888 1.658598646
27 1000000 1000000 4994964 1.452083867 1.539235781 1.545498210131 2.010770325
28 1000000 1000000 4994964 1.480736798 1.5290952185 1.5297288131640001 1.602630366
29 1000000 1000000 4994964 1.46846099 1.5165773605 1.5152384643410002 1.676487138
30 1000000 1000000 4994964 1.473865418 1.5423657565 1.5453311779930001 1.712460481
31 1000000 1000000 4994964 1.467577376 1.5478657835 1.54704979583 2.030212295
32 1000000 1000000 4994964 1.497972085 1.5492527495 1.547882728767 1.647599547
