nthreads nrows ncols nnz min med mean max
1 1000000 1000000 4994964 4.422679466 4.441928972 4.442098591350001 4.470350337
2 1000000 1000000 4994964 2.524244405 2.799042315 2.730296553936 3.197502872
3 1000000 1000000 4994964 2.132141205 2.17449034 2.1767612635630003 2.247748412
4 1000000 1000000 4994964 1.839279239 1.877793686 1.880264286874 1.949687915
5 1000000 1000000 4994964 1.644677191 1.7120670545 1.711601683986 1.762705541
6 1000000 1000000 4994964 1.530516917 1.5448045685 1.5465766275969999 1.602014581
7 1000000 1000000 4994964 1.445640059 1.5121610875 1.5099933777260002 1.629256656
8 1000000 1000000 4994964 1.408607663 1.452468385 1.452422887054 1.476950756
9 1000000 1000000 4994964 1.375686695 1.3967110715 1.410146337368 1.581493927
10 1000000 1000000 4994964 1.346626858 1.424658964 1.424273423642 1.502720569
11 1000000 1000000 4994964 1.322859775 1.4083007195 1.4082550041789998 1.522548063
12 1000000 1000000 4994964 1.323155438 1.37675105 1.376765032407 1.48202575
13 1000000 1000000 4994964 1.243999707 1.344506465 1.349583128211 1.443024052
14 1000000 1000000 4994964 1.283793486 1.3677060855 1.3661351776700001 1.398413302
15 1000000 1000000 4994964 1.247207447 1.3641055095 1.3593343882620001 1.42837674
16 1000000 1000000 4994964 1.320211772 1.3850181155 1.389744010966 1.578290359
17 1000000 1000000 4994964 1.287916529 1.4293070625 1.411771389496 1.481041179
18 1000000 1000000 4994964 1.303237608 1.4021993355 1.397485243264 1.466000204
19 1000000 1000000 4994964 1.291403878 1.4517284395 1.4461787785150002 1.613912239
20 1000000 1000000 4994964 1.293022561 1.346987769 1.3573486153299998 1.474345972
21 1000000 1000000 4994964 1.314049713 1.4041840335 1.400751546913 1.472980009
22 1000000 1000000 4994964 1.299588943 1.3863225825 1.3837096372709998 1.489910829
23 1000000 1000000 4994964 1.273019409 1.377708349 1.382315871231 1.49818612
24 1000000 1000000 4994964 1.325215969 1.4101572185 1.40939051253 1.513231208
25 1000000 1000000 4994964 1.313021152 1.38156379 1.383828505809 1.61682903
26 1000000 1000000 4994964 1.327385401 1.3775284405 1.38218514935 1.460107648
27 1000000 1000000 4994964 1.326677966 1.376898751 1.3737829617000001 1.442099915
28 1000000 1000000 4994964 1.27709533 1.3423807295 1.343640074356 1.420877349
29 1000000 1000000 4994964 1.240713194 1.3268737505 1.329786034292 1.479544663
30 1000000 1000000 4994964 1.322520707 1.4070966945 1.403240994962 1.648186813
31 1000000 1000000 4994964 1.351825681 1.414694773 1.411402252714 2.357760373
32 1000000 1000000 4994964 1.285512745 1.3930575135 1.4313418790499999 2.24430421
