nthreads nrows ncols nnz min med mean max
1 10000000 10000000 49984105 37.812584947 37.845403561 37.92025834931 38.238369003
2 10000000 10000000 49984105 32.397817605 32.438996918 32.44182992491 32.573800298
3 10000000 10000000 49984105 31.011480331 31.0427459105 31.063633065580003 31.61964844
4 10000000 10000000 49984105 29.792453103 29.9306328555 30.0243954402 31.948754781
5 10000000 10000000 49984105 29.027799677 29.383166907 29.52833887251 31.433145294
6 10000000 10000000 49984105 28.729328829 29.2326411345 29.442900745150002 31.523238093
7 10000000 10000000 49984105 28.383211942 29.0891931585 29.32973118843 32.569951017
8 10000000 10000000 49984105 28.084551702 28.293687064 28.3894934932 31.303176841
9 10000000 10000000 49984105 28.015873907 28.336484254 28.4297780144 30.437803228
10 10000000 10000000 49984105 27.839955304 27.9978442675 28.204727626020002 29.852882602
11 10000000 10000000 49984105 27.658610877 29.0316096665 29.38364251701 34.437743147
12 10000000 10000000 49984105 27.96200306 28.097556157 28.30709010784 29.753752719
13 10000000 10000000 49984105 27.754033551 28.096732385 28.25270686434 31.593832911
14 10000000 10000000 49984105 27.704935684 27.8759896275 27.93511823352 28.918804317
15 10000000 10000000 49984105 27.646922313 27.989502726 28.19152206114 30.616174036
16 10000000 10000000 49984105 27.621011009 28.225476356 28.32330754253 30.316288689
17 10000000 10000000 49984105 27.274106598 27.37590102 27.43955245673 28.263983269
18 10000000 10000000 49984105 27.211018674 27.2897607925 27.492826335150003 29.852262955
19 10000000 10000000 49984105 27.466427613 27.703890102 27.757500456349998 28.506055052
20 10000000 10000000 49984105 27.405924625 27.5737171655 27.669061884610002 29.411519389
21 10000000 10000000 49984105 27.943216837 28.05905875 28.11756443206 28.804621241
22 10000000 10000000 49984105 27.692157455 28.3123744865 28.964210639279997 34.518461174
23 10000000 10000000 49984105 27.648816597 27.6859202685 27.882713454380003 29.461334559
24 10000000 10000000 49984105 27.814854753 27.9995887045 28.140851339509997 29.064318098
25 10000000 10000000 49984105 27.614312041 27.6791743865 27.849740370939998 28.978844061
26 10000000 10000000 49984105 27.655034149 27.711688442 27.91127725093 30.886261359
27 10000000 10000000 49984105 27.696065943 27.7276547575 27.81536903273 28.79473206
28 10000000 10000000 49984105 27.671028925 27.7054619385 27.75592467541 28.813385532
29 10000000 10000000 49984105 27.876472094 27.9148814605 28.01772326756 29.39638024
30 10000000 10000000 49984105 27.41121035 27.450728478 27.59159000936 30.183130351
31 10000000 10000000 49984105 27.78366058 27.829290914 27.94727426177 28.918556169
32 10000000 10000000 49984105 27.950802131 27.9947681215 28.09380616416 29.075531393
